fips_code,preparedness_score,county_health,social_score
1005,0.9684728264244928,0.424805729,35.50967741935484
1011,1.068544967472688,0.393450819,20.78064516129032
1013,1.0059111654245494,0.418964841,31.470967741935482
1019,1.0422262940907008,0.440690048,51.9
1023,1.0149450757026355,0.428070858,19.36774193548387
1025,1.0073861696480564,0.42638184200000007,25.309677419354838
1027,1.0416006826634143,0.47341078700000006,27.429032258064517
1029,0.9591091004002088,0.48518358500000003,31.048387096774192
1035,1.0979404356000568,0.407422638,19.66774193548387
1039,1.0478021491120681,0.48302592,41.6
1041,1.045969878502806,0.473368342,27.22258064516129
1049,1.0045470930035416,0.47738804700000004,96.5
1053,1.037689924159573,0.461705633,45.33225806451613
1057,1.0863975376802595,0.501350204,32.222580645161294
1059,1.0554204781627903,0.482719283,54.980645161290326
1063,1.01418593176154,0.376404494,17.299999999999997
1075,0.952733860342556,0.455756685,28.68387096774194
1087,0.893105480259281,0.421056067,39.44193548387097
1091,1.002442087603683,0.42739800399999994,25.82258064516129
1093,1.0239304225448542,0.479007634,46.5
1099,1.0184422838838207,0.43185669299999996,26.780645161290323
1105,0.8835616438356164,0.383856627,17.999999999999996
1111,0.996244864634892,0.45201949500000005,44.23548387096774
1119,1.0583181269580573,0.46557759600000004,19.335483870967742
1123,1.0269778072528384,0.505353586,63.1
1129,0.9624298063086829,0.45663065599999997,19.677419354838708
1131,0.9336346325019617,0.41137990599999996,16.41290322580645
1133,0.9989494526908849,0.47692144299999994,44.832258064516125
2013,0.9790209790209791,0.613959234,4.279737312177296
2016,0.9756307339449541,0.60747296,3.3129032258064512
2050,0.9833764822761026,0.523984924,3.025806451612903
2060,0.9353233830845771,0.587323944,5.879737312177296
2068,0.935251798561151,0.6519402990000001,3.979737312177296
2070,1.0956433636154916,0.542957335,4.179737312177296
2100,0.8940092165898618,0.617073171,4.979737312177296
2110,1.0177524260783315,0.6679982600000001,15.493548387096773
2122,0.9747882706362155,0.601598022,7.4
2130,1.000857167242108,0.546135355,5.990322580645159
2150,1.0377488328021371,0.637087027,5.361290322580643
2164,0.9362606232294618,0.532627866,3.979737312177296
2180,0.9920624733935325,0.506344596,2.499999999999999
2185,1.0274482803099172,0.566469211,2.9290322580645154
2188,1.0036966165616275,0.495669688,2.4161290322580644
2195,1.1100251393947207,0.616620933,5.079737312177296
2220,1.0747827703826662,0.673192993,6.122580645161289
2240,0.9462447579107892,0.545788964,3.5806451612903207
2261,1.06439728691555,0.57138786,3.599999999999998
2282,0.9327354260089686,0.548780488,3.979737312177296
2290,0.9119858469703671,0.5262070750000001,3.879737312177296
4001,0.9963300418102774,0.520286807,9.7
4009,1.0143935712231111,0.534497031,12.022580645161291
4011,0.9504006930907516,0.576671986,7.674193548387096
4012,1.0141718386337957,0.455177127,7.899999999999998
5001,1.1515052237335768,0.47528295,23.483870967741932
5003,0.9778766878793305,0.45130625999999996,27.89032258064516
5005,1.0467453869088186,0.510617789,79.87741935483872
5009,1.118599555707795,0.5159760449999999,67.49032258064516
5011,1.0394032729230316,0.46982862700000005,21.006451612903223
5013,0.9462547608971646,0.48552078499999995,11.819354838709677
5015,1.0157206858514767,0.5463489479999999,48.22903225806452
5017,0.9826675166723849,0.457280237,21.625806451612902
5019,0.9847807744938456,0.5603848520000001,31.47741935483871
5021,1.0157988771939137,0.5078750320000001,29.474193548387095
5023,0.9666228648834265,0.50276844,51.81290322580645
5027,0.987386011773601,0.488160291,36.980645161290326
5029,0.987517397478027,0.49966005299999994,43.23225806451613
5037,0.9824011110768471,0.468050117,33.564516129032256
5039,1.0944196401518251,0.44891092600000004,15.499999999999996
5041,1.105030191805409,0.414622752,21.132258064516126
5043,0.9988926395521159,0.5295712,26.993548387096777
5047,0.9976165878216692,0.506697729,33.6741935483871
5049,1.0340378415784437,0.466454657,23.099999999999998
5057,1.0415331840910997,0.471237292,35.46451612903226
5061,1.063263564613647,0.49761880599999997,27.148387096774194
5063,1.02769567177916,0.553438857,52.97741935483871
5065,0.9968394852919447,0.49219450899999995,26.88064516129032
5067,0.9216472303206997,0.474534624,32.70645161290322
5071,1.0153899383860747,0.5032546579999999,43.325806451612905
5073,0.9051094890510949,0.45946441700000007,17.78064516129032
5075,0.995448422533813,0.5075663029999999,34.0
5077,0.9097881665449233,0.42063708099999997,20.58064516129032
5083,1.0152012480297066,0.517855045,35.31935483870968
5089,0.9339767156862745,0.481184771,32.093548387096774
5095,0.9210332103321033,0.43436754200000005,17.4
5097,0.9234516353514266,0.4952642420000001,15.532258064516128
5099,0.9311023622047244,0.43016759799999993,17.983870967741936
5101,0.9547134935304991,0.457559892,13.374193548387094
5103,1.028417817557502,0.45852673,39.906451612903226
5109,0.9321428571428572,0.504885605,23.061290322580643
5113,1.0099879296807206,0.489471644,28.358064516129033
5115,0.9847769646381497,0.5149623160000001,81.0
5117,0.9416976278936839,0.49373162000000004,16.829032258064515
5121,0.9631833567942686,0.48426203200000006,31.951612903225808
5127,1.0541800116788806,0.49526694399999993,15.861290322580643
5129,0.9362154500354358,0.49905243200000005,15.61290322580645
5133,0.9344444444444444,0.55311863,33.86774193548387
5135,0.9274520162000353,0.466362186,32.95161290322581
5137,1.0125162456016363,0.428784415,24.693548387096772
5139,1.0168865150802469,0.541320228,45.04838709677419
5141,0.9885528579952373,0.49529190200000006,28.787096774193547
5147,0.9359848484848485,0.464785954,15.7
6003,0.8927789934354486,0.56277533,5.479737312177296
6005,0.9538427442965157,0.55920404,68.28709677419354
6009,0.9551033140837967,0.6045510940000001,48.72903225806452
6011,0.8940209115825805,0.587531807,22.6
6015,0.9697576703857013,0.5710840079999999,32.516129032258064
6021,0.9555075510495398,0.593619501,25.4
6023,0.9774968562210746,0.6432493260000001,41.71935483870968
6027,1.0016031673199175,0.5920592760000001,5.8
6035,0.9726998328428974,0.610847856,11.7
6043,0.9624561745386853,0.611691593,15.899999999999999
6049,1.056737860555756,0.560050927,5.799999999999998
6051,0.9255483811660519,0.64310256,7.903225806451612
6063,1.0361394635278907,0.6266393699999999,11.099999999999998
6091,0.9330143540669856,0.585560431,6.680645161290321
6093,0.9647782394815252,0.592463204,11.2
6105,1.0208937683954953,0.5545935550000001,7.541935483870966
8003,1.0441737338083548,0.63025807,25.60322580645161
8007,0.9817359129958381,0.6586879429999999,12.290322580645162
8009,1.2076217405636116,0.575997125,4.799999999999998
8011,0.9596730245231607,0.5984015979999999,7.599999999999998
8015,0.9752973881462589,0.6411446700000001,21.11935483870968
8017,1.2696228893643422,0.636168692,4.299999999999998
8021,1.0555492741127828,0.589397432,9.7
8023,0.9323349972268442,0.527384021,6.1999999999999975
8025,0.9547945205479452,0.5788048729999999,10.7
8027,0.9621828626136908,0.641133755,9.099999999999998
8029,0.9959155027221888,0.622758119,31.10967741935484
8033,0.9537521815008726,0.6015672089999999,5.779737312177296
8037,0.9547570393081543,0.723148471,34.89032258064516
8045,0.9820067166513499,0.676540337,23.148387096774194
8049,0.9905577761086876,0.701997522,11.306451612903226
8051,1.0073162227296175,0.7320991969999999,7.980645161290321
8053,0.9696969696969697,0.649635036,4.679737312177296
8055,1.0345918656064055,0.5819316800000001,7.499999999999998
8057,0.9714867617107943,0.60862069,4.779737312177296
8061,1.746648006240536,0.625698324,4.099999999999998
8063,1.089750156578712,0.5927381620000001,7.099999999999998
8065,0.9708366678212954,0.645377615,22.764516129032256
8071,1.0079800797011291,0.586447011,7.2
8073,1.0980441863089543,0.6167932110000001,6.1
8075,1.0080720278671238,0.6158672220000001,16.574193548387097
8079,0.9460227272727273,0.655068079,4.679737312177296
8081,1.0327193698205288,0.647492323,6.180645161290321
8083,0.9889291120308723,0.630477404,15.899999999999999
8089,1.0199220506573956,0.5713878189999999,18.95806451612903
8091,0.9428571428571428,0.671718406,11.558064516129031
8095,1.4208582711174185,0.6430340560000001,9.780645161290321
8097,0.9902559242610262,0.726551227,21.358064516129033
8099,1.0484370900731297,0.605916242,10.999999999999998
8103,1.2101661517712923,0.6662525880000001,5.399999999999999
8105,1.0106826710111265,0.627471264,16.4
