fips_code,preparedness_score,county_health,social_score
1005,0.9141404112904087,0.424805729,4.743333333333333
1011,0.9357610846888051,0.393450819,3.3133333333333317
1013,0.90935882071044,0.418964841,4.713333333333334
1019,0.9603053901358986,0.440690048,5.0
1023,0.9297119356597409,0.428070858,4.1099999999999985
1025,0.8938267758626022,0.42638184200000007,4.326666666666665
1027,0.9605277699320203,0.47341078700000006,4.2799999999999985
1029,0.9591091004002088,0.48518358500000003,4.326666666666665
1035,0.9201000444506411,0.407422638,4.203333333333332
1039,0.9536768015993148,0.48302592,5.0
1041,0.9485802473671684,0.473368342,4.4366666666666665
1049,0.9595342981270857,0.47738804700000004,5.0
1053,0.9351730677732546,0.461705633,4.9399999999999995
1057,0.954757248145233,0.501350204,4.786666666666667
1059,0.9613336852286661,0.482719283,4.989999999999999
1063,0.8818964483439591,0.376404494,3.326666666666665
1075,0.952733860342556,0.455756685,4.553333333333334
1087,0.893105480259281,0.421056067,4.313333333333332
1091,0.9313372792487024,0.42739800399999994,4.393333333333332
1093,0.9516964193808299,0.479007634,5.0
1099,0.9149357966412606,0.43185669299999996,4.289999999999998
1105,0.8835616438356164,0.383856627,3.3066666666666653
1111,0.9608276478405958,0.45201949500000005,4.9
1119,0.9288017513243565,0.46557759600000004,4.0
1123,0.9339438934123252,0.505353586,5.0
1129,0.9131372668011489,0.45663065599999997,3.299999999999998
1131,0.8301930052003131,0.41137990599999996,3.2799999999999985
1133,0.9535391517894503,0.47692144299999994,4.96
2013,0.9790209790209791,0.613959234,3.881027144407464
2016,0.9756307339449541,0.60747296,1.7333333333333336
2050,0.8958370500994465,0.523984924,2.4266666666666667
2060,0.9353233830845771,0.587323944,3.881027144407464
2068,0.935251798561151,0.6519402990000001,3.881027144407464
2070,0.9319432008815616,0.542957335,3.881027144407464
2100,0.8940092165898618,0.617073171,3.881027144407464
2110,0.9422457644157306,0.6679982600000001,3.7500000000000004
2122,0.9245268071218734,0.601598022,4.0
2130,0.923668475781062,0.546135355,3.2199999999999984
2150,0.9551976710849499,0.637087027,3.013333333333333
2164,0.9362606232294618,0.532627866,3.881027144407464
2180,0.9116196505226808,0.506344596,2.086666666666667
2185,0.945598198942952,0.566469211,2.559999999999999
2188,0.8981002381335997,0.495669688,2.183333333333333
2195,0.9457569213910465,0.616620933,3.881027144407464
2220,0.9484434321040839,0.673192993,2.78
2240,0.9462447579107892,0.545788964,3.2599999999999985
2261,0.947792201064648,0.57138786,3.2599999999999985
2282,0.9327354260089686,0.548780488,3.881027144407464
2290,0.9119858469703671,0.5262070750000001,3.881027144407464
4001,0.8881150655280566,0.520286807,3.2799999999999985
4009,0.9453228397041988,0.534497031,3.98
4011,0.9504006930907516,0.576671986,3.153333333333332
4012,0.9379211280027552,0.455177127,3.299999999999998
5001,0.952074250383468,0.47528295,4.3166666666666655
5003,0.8959974591058656,0.45130625999999996,4.379999999999998
5005,0.9379919289292326,0.510617789,5.0
5009,0.9466076771012553,0.5159760449999999,5.0
5011,0.9397098788879112,0.46982862700000005,3.353333333333332
5013,0.9462547608971646,0.48552078499999995,3.299999999999998
5015,0.9401040544208918,0.5463489479999999,4.746666666666668
5017,0.8766188904616713,0.457280237,3.393333333333332
5019,0.9367072977913367,0.5603848520000001,4.503333333333334
5021,0.9420582408115344,0.5078750320000001,4.299999999999998
5023,0.9235633520618847,0.50276844,5.0
5027,0.9187710993807119,0.488160291,4.670000000000001
5029,0.9360446928824212,0.49966005299999994,4.836666666666668
5037,0.9333877728711099,0.468050117,4.756666666666669
5039,0.9413307544334631,0.44891092600000004,3.3133333333333317
5041,0.9161383689024954,0.414622752,4.299999999999998
5043,0.9252744387727099,0.5295712,4.680000000000001
5047,0.9370464495207943,0.506697729,4.000000000000001
5049,0.9480396048228134,0.466454657,3.3399999999999985
5057,0.9418675701211946,0.471237292,4.46
5061,0.94135021815099,0.49761880599999997,3.880000000000001
5063,0.9425932263065889,0.553438857,5.0
5065,0.9181103048678491,0.49219450899999995,3.299999999999998
