fips_code,covid_rate,social_score
1005,0.2863161306003403,4.745454545454546
1011,0.12127512127512127,3.299999999999998
1013,0.18742287124640067,4.748484848484848
1019,0.26497175141242935,5.0
1023,0.09659226308682183,4.133333333333333
1025,0.18491660316653966,4.303030303030301
1027,0.24609746883264075,4.254545454545454
1029,0.14684104627766598,4.345454545454545
1035,0.23270075412281427,4.227272727272727
1039,0.3674917001808416,5.0
1041,0.2549520766773163,4.53030303030303
1049,1.346021003174248,5.0
1053,0.7573089837032184,4.945454545454545
1057,0.16363022941970312,4.787878787878788
1059,0.5085772591033735,4.99090909090909
1063,0.129453828134632,3.3121212121212102
1075,0.20948931546541108,4.578787878787881
1087,0.2610582244852779,4.312121212121212
1091,0.2587340295817208,4.351515151515151
1093,0.45119324110538894,5.0
1099,0.20619302561134425,4.281818181818181
1105,0.46457469460943623,3.299999999999998
1111,0.37375671155708123,4.845454545454546
1119,0.1039671682626539,4.0
1123,0.34255208462357867,5.0
1129,0.20267671199313977,3.306060606060605
1131,0.15028439217198497,3.263636363636362
1133,0.3191459647043886,4.9818181818181815
2013,0.00011986814504045551,3.903896949954491
2016,0.0011537096201632944,1.9151515151515146
2050,0.00021755683672359407,2.7787878787878784
2060,0.014354066985645933,3.903896949954491
2068,4.768717215069147e-05,3.903896949954491
2070,6.1025223759153776e-05,3.903896949954491
2100,0.0008695652173913044,3.903896949954491
2110,0.015600175142303122,3.890909090909092
2122,0.008513320160795803,4.0
2130,0.002618516653478167,3.263636363636362
2150,0.0004846899523003539,3.033333333333332
2164,0.0,3.903896949954491
2180,0.00039984006397441024,1.8424242424242423
2185,9.153783563873067e-05,2.5727272727272723
2188,0.0006298386038577615,2.4969696969696966
2195,0.0007348438456827923,3.903896949954491
2220,0.0032850582832921233,2.9272727272727264
2240,0.00039170172638909037,3.299999999999998
2261,0.001336665942186481,3.299999999999998
2282,0.0012089810017271159,3.903896949954491
2290,0.0,3.903896949954491
4001,0.05849179962997482,3.28181818181818
4009,0.07404021937842778,3.9727272727272736
4011,0.01791956201305538,3.154545454545454
4012,0.027676710252037138,3.299999999999998
5001,0.1767814251401121,4.29090909090909
5003,0.19089382917027015,4.29090909090909
5005,0.07502146332156827,5.0
5009,0.21872996366745032,5.0
5011,0.1414289696181362,3.293939393939392
5013,0.019656966660242824,3.263636363636362
5015,0.250415785764623,4.836363636363635
5017,0.6728207155564342,3.4212121212121205
5019,0.11440860215053764,4.615151515151514
5021,0.08312830733282935,4.299999999999999
