,dates,Alabama_UnitedStates.JHU_ConfirmedCases.data,Alabama_UnitedStates.JHU_ConfirmedCases.missing,Alabama_UnitedStates.CTP_CovidCases_AIAN.data,Alabama_UnitedStates.CTP_CovidCases_AIAN.missing,Alabama_UnitedStates.CTP_CovidCases_Asian.data,Alabama_UnitedStates.CTP_CovidCases_Asian.missing,Alabama_UnitedStates.JHU_ConfirmedDeaths.data,Alabama_UnitedStates.JHU_ConfirmedDeaths.missing,Florida_UnitedStates.JHU_ConfirmedCases.data,Florida_UnitedStates.JHU_ConfirmedCases.missing,Florida_UnitedStates.CTP_CovidCases_AIAN.data,Florida_UnitedStates.CTP_CovidCases_AIAN.missing,Florida_UnitedStates.CTP_CovidCases_Asian.data,Florida_UnitedStates.CTP_CovidCases_Asian.missing,Florida_UnitedStates.JHU_ConfirmedDeaths.data,Florida_UnitedStates.JHU_ConfirmedDeaths.missing,Kansas_UnitedStates.JHU_ConfirmedCases.data,Kansas_UnitedStates.JHU_ConfirmedCases.missing,Kansas_UnitedStates.CTP_CovidCases_AIAN.data,Kansas_UnitedStates.CTP_CovidCases_AIAN.missing,Kansas_UnitedStates.CTP_CovidCases_Asian.data,Kansas_UnitedStates.CTP_CovidCases_Asian.missing,Kansas_UnitedStates.JHU_ConfirmedDeaths.data,Kansas_UnitedStates.JHU_ConfirmedDeaths.missing,Texas_UnitedStates.JHU_ConfirmedCases.data,Texas_UnitedStates.JHU_ConfirmedCases.missing,Texas_UnitedStates.CTP_CovidCases_AIAN.data,Texas_UnitedStates.CTP_CovidCases_AIAN.missing,Texas_UnitedStates.CTP_CovidCases_Asian.data,Texas_UnitedStates.CTP_CovidCases_Asian.missing,Texas_UnitedStates.JHU_ConfirmedDeaths.data,Texas_UnitedStates.JHU_ConfirmedDeaths.missing,Michigan_UnitedStates.JHU_ConfirmedCases.data,Michigan_UnitedStates.JHU_ConfirmedCases.missing,Michigan_UnitedStates.CTP_CovidCases_AIAN.data,Michigan_UnitedStates.CTP_CovidCases_AIAN.missing,Michigan_UnitedStates.CTP_CovidCases_Asian.data,Michigan_UnitedStates.CTP_CovidCases_Asian.missing,Michigan_UnitedStates.JHU_ConfirmedDeaths.data,Michigan_UnitedStates.JHU_ConfirmedDeaths.missing,Alaska_UnitedStates.JHU_ConfirmedCases.data,Alaska_UnitedStates.JHU_ConfirmedCases.missing,Alaska_UnitedStates.CTP_CovidCases_AIAN.data,Alaska_UnitedStates.CTP_CovidCases_AIAN.missing,Alaska_UnitedStates.CTP_CovidCases_Asian.data,Alaska_UnitedStates.CTP_CovidCases_Asian.missing,Alaska_UnitedStates.JHU_ConfirmedDeaths.data,Alaska_UnitedStates.JHU_ConfirmedDeaths.missing,California_UnitedStates.JHU_ConfirmedCases.data,California_UnitedStates.JHU_ConfirmedCases.missing,California_UnitedStates.CTP_CovidCases_AIAN.data,California_UnitedStates.CTP_CovidCases_AIAN.missing,California_UnitedStates.CTP_CovidCases_Asian.data,California_UnitedStates.CTP_CovidCases_Asian.missing,California_UnitedStates.JHU_ConfirmedDeaths.data,California_UnitedStates.JHU_ConfirmedDeaths.missing,Illinois_UnitedStates.JHU_ConfirmedCases.data,Illinois_UnitedStates.JHU_ConfirmedCases.missing,Illinois_UnitedStates.CTP_CovidCases_AIAN.data,Illinois_UnitedStates.CTP_CovidCases_AIAN.missing,Illinois_UnitedStates.CTP_CovidCases_Asian.data,Illinois_UnitedStates.CTP_CovidCases_Asian.missing,Illinois_UnitedStates.JHU_ConfirmedDeaths.data,Illinois_UnitedStates.JHU_ConfirmedDeaths.missing,Arkansas_UnitedStates.JHU_ConfirmedCases.data,Arkansas_UnitedStates.JHU_ConfirmedCases.missing,Arkansas_UnitedStates.CTP_CovidCases_AIAN.data,Arkansas_UnitedStates.CTP_CovidCases_AIAN.missing,Arkansas_UnitedStates.CTP_CovidCases_Asian.data,Arkansas_UnitedStates.CTP_CovidCases_Asian.missing,Arkansas_UnitedStates.JHU_ConfirmedDeaths.data,Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing,Arizona_UnitedStates.JHU_ConfirmedCases.data,Arizona_UnitedStates.JHU_ConfirmedCases.missing,Arizona_UnitedStates.CTP_CovidCases_AIAN.data,Arizona_UnitedStates.CTP_CovidCases_AIAN.missing,Arizona_UnitedStates.CTP_CovidCases_Asian.data,Arizona_UnitedStates.CTP_CovidCases_Asian.missing,Arizona_UnitedStates.JHU_ConfirmedDeaths.data,Arizona_UnitedStates.JHU_ConfirmedDeaths.missing
0,2020-02-07,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,6.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-08,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,6.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-09,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,6.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-10,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,6.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-11,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,7.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-12,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,7.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-13,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-14,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-15,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-16,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-17,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-18,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-19,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-20,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-21,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,10.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-22,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,10.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-23,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,10.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-24,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,10.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-25,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,10.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-26,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,10.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-27,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,11.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-28,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,11.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-29,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,12.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-01,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,12.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-02,0.0,100,0.0,100,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,21.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-03,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,25.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-04,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,35.0,0,0.0,100,0.0,100,1.0,0,4.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-05,0.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,51.0,0,0.0,100,0.0,100,1.0,0,5.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-06,0.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,59.0,0,0.0,100,0.0,100,1.0,0,5.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-07,0.0,0,0.0,100,0.0,100,0.0,0,7.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,81.0,0,0.0,100,0.0,100,1.0,0,6.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-08,0.0,0,0.0,100,0.0,100,0.0,0,10.0,0,0.0,100,0.0,100,2.0,0,1.0,0,0.0,100,0.0,100,0.0,0,11.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,95.0,0,0.0,100,0.0,100,1.0,0,7.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-09,0.0,0,0.0,100,0.0,100,0.0,0,13.0,0,0.0,100,0.0,100,2.0,0,1.0,0,0.0,100,0.0,100,0.0,0,13.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,101.0,0,0.0,100,0.0,100,1.0,0,7.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-10,0.0,0,0.0,100,0.0,100,0.0,0,15.0,0,0.0,100,0.0,100,2.0,0,1.0,0,0.0,100,0.0,100,0.0,0,16.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,144.0,0,0.0,100,0.0,100,2.0,0,12.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,6.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-11,0.0,0,0.0,100,0.0,100,0.0,0,24.0,0,0.0,100,0.0,100,2.0,0,1.0,0,0.0,100,0.0,100,0.0,0,21.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,178.0,0,0.0,100,0.0,100,4.0,0,25.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,9.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-12,0.0,0,0.0,100,0.0,100,0.0,0,30.0,0,0.0,100,0.0,100,2.0,0,4.0,0,0.0,100,0.0,100,0.0,0,27.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,221.0,0,0.0,100,0.0,100,4.0,0,32.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,9.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-13,5.0,0,0.0,100,0.0,100,0.0,0,50.0,0,0.0,100,0.0,100,2.0,0,6.0,0,0.0,100,0.0,100,1.0,0,44.0,0,0.0,100,0.0,100,0.0,0,16.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,281.0,0,0.0,100,0.0,100,4.0,0,46.0,0,0.0,100,0.0,100,0.0,0,9.0,0,0.0,100,0.0,100,0.0,0,9.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-14,7.0,0,0.0,100,0.0,100,0.0,0,76.0,0,0.0,100,0.0,100,2.0,0,8.0,0,0.0,100,0.0,100,1.0,0,60.0,0,0.0,100,0.0,100,0.0,0,25.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,372.0,0,0.0,100,0.0,100,3.0,0,64.0,0,0.0,100,0.0,100,0.0,0,12.0,0,0.0,100,0.0,100,0.0,0,12.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-15,11.0,0,0.0,100,0.0,100,0.0,0,100.0,0,0.0,100,0.0,100,3.0,0,8.0,0,0.0,100,0.0,100,1.0,0,63.0,0,0.0,100,0.0,100,0.0,0,32.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,373.0,0,0.0,100,0.0,100,5.0,0,66.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,12.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-16,29.0,0,0.0,100,0.0,100,0.0,0,101.0,0,0.0,100,0.0,100,3.0,0,11.0,0,0.0,100,0.0,100,1.0,0,85.0,0,0.0,100,0.0,100,0.0,0,54.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,557.0,0,0.0,100,0.0,100,7.0,0,83.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,18.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-17,39.0,0,0.0,100,0.0,100,0.0,0,190.0,0,0.0,100,0.0,100,5.0,0,18.0,0,0.0,100,0.0,100,1.0,0,110.0,0,0.0,100,0.0,100,1.0,0,63.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,700.0,0,0.0,100,0.0,100,12.0,0,161.0,0,0.0,100,0.0,100,1.0,0,3.0,0,0.0,100,0.0,100,0.0,0,20.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-18,51.0,0,0.0,100,0.0,100,0.0,0,306.0,0,0.0,100,0.0,100,7.0,0,22.0,0,0.0,100,0.0,100,1.0,0,196.0,0,0.0,100,0.0,100,3.0,0,119.0,0,0.0,100,0.0,100,1.0,0,5.0,0,0.0,100,0.0,100,0.0,0,828.0,0,0.0,100,0.0,100,16.0,0,272.0,0,0.0,100,0.0,100,1.0,0,4.0,0,0.0,100,0.0,100,0.0,0,27.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-19,78.0,0,0.0,100,0.0,100,0.0,0,331.0,0,0.0,100,0.0,100,9.0,0,35.0,0,0.0,100,0.0,100,1.0,0,306.0,0,0.0,100,0.0,100,5.0,0,259.0,0,0.0,100,0.0,100,1.0,0,8.0,0,0.0,100,0.0,100,0.0,0,1005.0,0,0.0,100,0.0,100,18.0,0,422.0,0,0.0,100,0.0,100,4.0,0,62.0,0,0.0,100,0.0,100,0.0,0,45.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-20,106.0,0,0.0,100,0.0,100,0.0,0,440.0,0,0.0,100,0.0,100,11.0,0,48.0,0,0.0,100,0.0,100,1.0,0,374.0,0,0.0,100,0.0,100,4.0,0,402.0,0,0.0,100,0.0,100,1.0,0,11.0,0,0.0,100,0.0,100,0.0,0,1243.0,0,0.0,100,0.0,100,24.0,0,585.0,0,0.0,100,0.0,100,5.0,0,100.0,0,0.0,100,0.0,100,0.0,0,68.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-21,131.0,0,0.0,100,0.0,100,0.0,0,763.0,0,0.0,100,0.0,100,13.0,0,57.0,0,0.0,100,0.0,100,2.0,0,582.0,0,0.0,100,0.0,100,5.0,0,540.0,0,0.0,100,0.0,100,3.0,0,13.0,0,0.0,100,0.0,100,0.0,0,1405.0,0,0.0,100,0.0,100,25.0,0,753.0,0,0.0,100,0.0,100,6.0,0,122.0,0,0.0,100,0.0,100,0.0,0,104.0,0,0.0,100,0.0,100,1.0,0
0,2020-03-22,157.0,0,0.0,100,0.0,100,0.0,0,1004.0,0,0.0,100,0.0,100,13.0,0,65.0,0,0.0,100,0.0,100,2.0,0,686.0,0,0.0,100,0.0,100,7.0,0,1035.0,0,0.0,100,0.0,100,9.0,0,20.0,0,0.0,100,0.0,100,0.0,0,1646.0,0,0.0,100,0.0,100,30.0,0,1049.0,0,0.0,100,0.0,100,9.0,0,165.0,0,0.0,100,0.0,100,0.0,0,152.0,0,0.0,100,0.0,100,2.0,0
0,2020-03-23,196.0,0,0.0,100,0.0,100,0.0,0,1228.0,0,0.0,100,0.0,100,18.0,0,84.0,0,0.0,100,0.0,100,2.0,0,801.0,0,0.0,100,0.0,100,9.0,0,1329.0,0,0.0,100,0.0,100,15.0,0,32.0,0,0.0,100,0.0,100,0.0,0,2108.0,0,0.0,100,0.0,100,39.0,0,1285.0,0,0.0,100,0.0,100,12.0,0,192.0,0,0.0,100,0.0,100,0.0,0,235.0,0,0.0,100,0.0,100,2.0,0
0,2020-03-24,242.0,0,0.0,100,0.0,100,0.0,0,1413.0,0,0.0,100,0.0,100,18.0,0,100.0,0,0.0,100,0.0,100,2.0,0,998.0,0,0.0,100,0.0,100,12.0,0,1793.0,0,0.0,100,0.0,100,24.0,0,36.0,0,0.0,100,0.0,100,0.0,0,2538.0,0,0.0,100,0.0,100,50.0,0,1537.0,0,0.0,100,0.0,100,16.0,0,219.0,0,0.0,100,0.0,100,2.0,0,326.0,0,0.0,100,0.0,100,5.0,0
