,dates,SouthCarolina_UnitedStates.JHU_ConfirmedCases.data,SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing,SouthCarolina_UnitedStates.CTP_CovidCases_AIAN.data,SouthCarolina_UnitedStates.CTP_CovidCases_AIAN.missing,SouthCarolina_UnitedStates.CTP_CovidCases_Asian.data,SouthCarolina_UnitedStates.CTP_CovidCases_Asian.missing,SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data,SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing,Wisconson_UnitedStates.JHU_ConfirmedCases.data,Wisconson_UnitedStates.JHU_ConfirmedCases.missing,Wisconson_UnitedStates.CTP_CovidCases_AIAN.data,Wisconson_UnitedStates.CTP_CovidCases_AIAN.missing,Wisconson_UnitedStates.CTP_CovidCases_Asian.data,Wisconson_UnitedStates.CTP_CovidCases_Asian.missing,Wisconson_UnitedStates.JHU_ConfirmedDeaths.data,Wisconson_UnitedStates.JHU_ConfirmedDeaths.missing,Utah_UnitedStates.JHU_ConfirmedCases.data,Utah_UnitedStates.JHU_ConfirmedCases.missing,Utah_UnitedStates.CTP_CovidCases_AIAN.data,Utah_UnitedStates.CTP_CovidCases_AIAN.missing,Utah_UnitedStates.CTP_CovidCases_Asian.data,Utah_UnitedStates.CTP_CovidCases_Asian.missing,Utah_UnitedStates.JHU_ConfirmedDeaths.data,Utah_UnitedStates.JHU_ConfirmedDeaths.missing,Vermont_UnitedStates.JHU_ConfirmedCases.data,Vermont_UnitedStates.JHU_ConfirmedCases.missing,Vermont_UnitedStates.CTP_CovidCases_AIAN.data,Vermont_UnitedStates.CTP_CovidCases_AIAN.missing,Vermont_UnitedStates.CTP_CovidCases_Asian.data,Vermont_UnitedStates.CTP_CovidCases_Asian.missing,Vermont_UnitedStates.JHU_ConfirmedDeaths.data,Vermont_UnitedStates.JHU_ConfirmedDeaths.missing,WestVirginia_UnitedStates.JHU_ConfirmedCases.data,WestVirginia_UnitedStates.JHU_ConfirmedCases.missing,WestVirginia_UnitedStates.CTP_CovidCases_AIAN.data,WestVirginia_UnitedStates.CTP_CovidCases_AIAN.missing,WestVirginia_UnitedStates.CTP_CovidCases_Asian.data,WestVirginia_UnitedStates.CTP_CovidCases_Asian.missing,WestVirginia_UnitedStates.JHU_ConfirmedDeaths.data,WestVirginia_UnitedStates.JHU_ConfirmedDeaths.missing,Tennessee_UnitedStates.JHU_ConfirmedCases.data,Tennessee_UnitedStates.JHU_ConfirmedCases.missing,Tennessee_UnitedStates.CTP_CovidCases_AIAN.data,Tennessee_UnitedStates.CTP_CovidCases_AIAN.missing,Tennessee_UnitedStates.CTP_CovidCases_Asian.data,Tennessee_UnitedStates.CTP_CovidCases_Asian.missing,Tennessee_UnitedStates.JHU_ConfirmedDeaths.data,Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing,Washington_UnitedStates.JHU_ConfirmedCases.data,Washington_UnitedStates.JHU_ConfirmedCases.missing,Washington_UnitedStates.CTP_CovidCases_AIAN.data,Washington_UnitedStates.CTP_CovidCases_AIAN.missing,Washington_UnitedStates.CTP_CovidCases_Asian.data,Washington_UnitedStates.CTP_CovidCases_Asian.missing,Washington_UnitedStates.JHU_ConfirmedDeaths.data,Washington_UnitedStates.JHU_ConfirmedDeaths.missing,Wyoming_UnitedStates.JHU_ConfirmedCases.data,Wyoming_UnitedStates.JHU_ConfirmedCases.missing,Wyoming_UnitedStates.CTP_CovidCases_AIAN.data,Wyoming_UnitedStates.CTP_CovidCases_AIAN.missing,Wyoming_UnitedStates.CTP_CovidCases_Asian.data,Wyoming_UnitedStates.CTP_CovidCases_Asian.missing,Wyoming_UnitedStates.JHU_ConfirmedDeaths.data,Wyoming_UnitedStates.JHU_ConfirmedDeaths.missing,SouthDakota_UnitedStates.JHU_ConfirmedCases.data,SouthDakota_UnitedStates.JHU_ConfirmedCases.missing,SouthDakota_UnitedStates.CTP_CovidCases_AIAN.data,SouthDakota_UnitedStates.CTP_CovidCases_AIAN.missing,SouthDakota_UnitedStates.CTP_CovidCases_Asian.data,SouthDakota_UnitedStates.CTP_CovidCases_Asian.missing,SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data,SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing,Virginia_UnitedStates.JHU_ConfirmedCases.data,Virginia_UnitedStates.JHU_ConfirmedCases.missing,Virginia_UnitedStates.CTP_CovidCases_AIAN.data,Virginia_UnitedStates.CTP_CovidCases_AIAN.missing,Virginia_UnitedStates.CTP_CovidCases_Asian.data,Virginia_UnitedStates.CTP_CovidCases_Asian.missing,Virginia_UnitedStates.JHU_ConfirmedDeaths.data,Virginia_UnitedStates.JHU_ConfirmedDeaths.missing
0,2020-02-07,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-08,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-09,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-10,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-11,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-12,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-13,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-14,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-15,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-16,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-17,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-18,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-19,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-20,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-21,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-22,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-23,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-24,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-25,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-26,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-27,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-28,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-29,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,7.0,0,0.0,100,0.0,100,1.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-01,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,11.0,0,0.0,100,0.0,100,1.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-02,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,18.0,0,0.0,100,0.0,100,6.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-03,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,27.0,0,0.0,100,0.0,100,7.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-04,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,39.0,0,0.0,100,0.0,100,10.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-05,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,70.0,0,0.0,100,0.0,100,11.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-06,0.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,78.0,0,0.0,100,0.0,100,13.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-07,2.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,102.0,0,0.0,100,0.0,100,16.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-08,2.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,122.0,0,0.0,100,0.0,100,18.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-09,3.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,122.0,0,0.0,100,0.0,100,19.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-10,7.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,167.0,0,0.0,100,0.0,100,23.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-11,10.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,9.0,0,0.0,100,0.0,100,0.0,0,282.0,0,0.0,100,0.0,100,24.0,0,0.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,1.0,0,9.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-12,7.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,18.0,0,0.0,100,0.0,100,0.0,0,442.0,0,0.0,100,0.0,100,31.0,0,1.0,0,0.0,100,0.0,100,0.0,0,7.0,0,0.0,100,0.0,100,1.0,0,12.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-13,8.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,9.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,26.0,0,0.0,100,0.0,100,0.0,0,568.0,0,0.0,100,0.0,100,37.0,0,1.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,1.0,0,27.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-14,19.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,10.0,0,0.0,100,0.0,100,0.0,0,5.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,32.0,0,0.0,100,0.0,100,0.0,0,642.0,0,0.0,100,0.0,100,39.0,0,2.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,1.0,0,37.0,0,0.0,100,0.0,100,1.0,0
0,2020-03-15,19.0,0,0.0,100,0.0,100,0.0,0,0.0,100,0.0,100,0.0,100,0.0,100,18.0,0,0.0,100,0.0,100,0.0,0,5.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,32.0,0,0.0,100,0.0,100,0.0,0,603.0,0,0.0,100,0.0,100,40.0,0,2.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,1.0,0,37.0,0,0.0,100,0.0,100,1.0,0
0,2020-03-16,30.0,0,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,100,0.0,100,28.0,0,0.0,100,0.0,100,0.0,0,12.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,52.0,0,0.0,100,0.0,100,0.0,0,779.0,0,0.0,100,0.0,100,48.0,0,2.0,0,0.0,100,0.0,100,0.0,0,10.0,0,0.0,100,0.0,100,1.0,0,49.0,0,0.0,100,0.0,100,2.0,0
0,2020-03-17,47.0,0,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,100,0.0,100,39.0,0,0.0,100,0.0,100,0.0,0,12.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,74.0,0,0.0,100,0.0,100,0.0,0,955.0,0,0.0,100,0.0,100,55.0,0,11.0,0,0.0,100,0.0,100,0.0,0,11.0,0,0.0,100,0.0,100,1.0,0,67.0,0,0.0,100,0.0,100,2.0,0
0,2020-03-18,60.0,0,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,100,0.0,100,47.0,0,0.0,100,0.0,100,0.0,0,13.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,100.0,0,0.0,100,0.0,100,0.0,0,1022.0,0,0.0,100,0.0,100,67.0,0,16.0,0,0.0,100,0.0,100,0.0,0,11.0,0,0.0,100,0.0,100,1.0,0,79.0,0,0.0,100,0.0,100,2.0,0
0,2020-03-19,80.0,0,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,100,0.0,100,62.0,0,0.0,100,0.0,100,0.0,0,22.0,0,0.0,100,0.0,100,2.0,0,2.0,0,0.0,100,0.0,100,0.0,0,154.0,0,0.0,100,0.0,100,0.0,0,1374.0,0,0.0,100,0.0,100,73.0,0,18.0,0,0.0,100,0.0,100,0.0,0,14.0,0,0.0,100,0.0,100,1.0,0,103.0,0,0.0,100,0.0,100,2.0,0
0,2020-03-20,126.0,0,0.0,100,0.0,100,3.0,0,0.0,100,0.0,100,0.0,100,0.0,100,95.0,0,0.0,100,0.0,100,0.0,0,29.0,0,0.0,100,0.0,100,2.0,0,8.0,0,0.0,100,0.0,100,0.0,0,223.0,0,0.0,100,0.0,100,1.0,0,1524.0,0,0.0,100,0.0,100,83.0,0,21.0,0,0.0,100,0.0,100,0.0,0,14.0,0,0.0,100,0.0,100,1.0,0,123.0,0,0.0,100,0.0,100,2.0,0
0,2020-03-21,174.0,0,0.0,100,0.0,100,3.0,0,0.0,100,0.0,100,0.0,100,0.0,100,118.0,0,0.0,100,0.0,100,0.0,0,49.0,0,0.0,100,0.0,100,2.0,0,12.0,0,0.0,100,0.0,100,0.0,0,304.0,0,0.0,100,0.0,100,1.0,0,1793.0,0,0.0,100,0.0,100,94.0,0,23.0,0,0.0,100,0.0,100,0.0,0,14.0,0,0.0,100,0.0,100,1.0,0,157.0,0,0.0,100,0.0,100,3.0,0
0,2020-03-22,196.0,0,0.0,100,0.0,100,3.0,0,0.0,100,0.0,100,0.0,100,0.0,100,162.0,0,0.0,100,0.0,100,1.0,0,52.0,0,0.0,100,0.0,100,2.0,0,16.0,0,0.0,100,0.0,100,0.0,0,505.0,0,0.0,100,0.0,100,2.0,0,1997.0,0,0.0,100,0.0,100,97.0,0,26.0,0,0.0,100,0.0,100,0.0,0,21.0,0,0.0,100,0.0,100,1.0,0,220.0,0,0.0,100,0.0,100,6.0,0
0,2020-03-23,298.0,0,0.0,100,0.0,100,5.0,0,0.0,100,0.0,100,0.0,100,0.0,100,257.0,0,0.0,100,0.0,100,1.0,0,75.0,0,0.0,100,0.0,100,5.0,0,16.0,0,0.0,100,0.0,100,0.0,0,726.0,0,0.0,100,0.0,100,2.0,0,2222.0,0,0.0,100,0.0,100,109.0,0,26.0,0,0.0,100,0.0,100,0.0,0,28.0,0,0.0,100,0.0,100,1.0,0,254.0,0,0.0,100,0.0,100,6.0,0
