,dates,Minnesota_UnitedStates.JHU_ConfirmedCases.data,Minnesota_UnitedStates.JHU_ConfirmedCases.missing,Minnesota_UnitedStates.CTP_CovidCases_AIAN.data,Minnesota_UnitedStates.CTP_CovidCases_AIAN.missing,Minnesota_UnitedStates.CTP_CovidCases_Asian.data,Minnesota_UnitedStates.CTP_CovidCases_Asian.missing,Minnesota_UnitedStates.JHU_ConfirmedDeaths.data,Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing,Massachusetts_UnitedStates.JHU_ConfirmedCases.data,Massachusetts_UnitedStates.JHU_ConfirmedCases.missing,Massachusetts_UnitedStates.CTP_CovidCases_AIAN.data,Massachusetts_UnitedStates.CTP_CovidCases_AIAN.missing,Massachusetts_UnitedStates.CTP_CovidCases_Asian.data,Massachusetts_UnitedStates.CTP_CovidCases_Asian.missing,Massachusetts_UnitedStates.JHU_ConfirmedDeaths.data,Massachusetts_UnitedStates.JHU_ConfirmedDeaths.missing,Nebraska_UnitedStates.JHU_ConfirmedCases.data,Nebraska_UnitedStates.JHU_ConfirmedCases.missing,Nebraska_UnitedStates.CTP_CovidCases_AIAN.data,Nebraska_UnitedStates.CTP_CovidCases_AIAN.missing,Nebraska_UnitedStates.CTP_CovidCases_Asian.data,Nebraska_UnitedStates.CTP_CovidCases_Asian.missing,Nebraska_UnitedStates.JHU_ConfirmedDeaths.data,Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing,Maryland_UnitedStates.JHU_ConfirmedCases.data,Maryland_UnitedStates.JHU_ConfirmedCases.missing,Maryland_UnitedStates.CTP_CovidCases_AIAN.data,Maryland_UnitedStates.CTP_CovidCases_AIAN.missing,Maryland_UnitedStates.CTP_CovidCases_Asian.data,Maryland_UnitedStates.CTP_CovidCases_Asian.missing,Maryland_UnitedStates.JHU_ConfirmedDeaths.data,Maryland_UnitedStates.JHU_ConfirmedDeaths.missing,Missouri_UnitedStates.JHU_ConfirmedCases.data,Missouri_UnitedStates.JHU_ConfirmedCases.missing,Missouri_UnitedStates.CTP_CovidCases_AIAN.data,Missouri_UnitedStates.CTP_CovidCases_AIAN.missing,Missouri_UnitedStates.CTP_CovidCases_Asian.data,Missouri_UnitedStates.CTP_CovidCases_Asian.missing,Missouri_UnitedStates.JHU_ConfirmedDeaths.data,Missouri_UnitedStates.JHU_ConfirmedDeaths.missing,Nevada_UnitedStates.JHU_ConfirmedCases.data,Nevada_UnitedStates.JHU_ConfirmedCases.missing,Nevada_UnitedStates.CTP_CovidCases_AIAN.data,Nevada_UnitedStates.CTP_CovidCases_AIAN.missing,Nevada_UnitedStates.CTP_CovidCases_Asian.data,Nevada_UnitedStates.CTP_CovidCases_Asian.missing,Nevada_UnitedStates.JHU_ConfirmedDeaths.data,Nevada_UnitedStates.JHU_ConfirmedDeaths.missing,Maine_UnitedStates.JHU_ConfirmedCases.data,Maine_UnitedStates.JHU_ConfirmedCases.missing,Maine_UnitedStates.CTP_CovidCases_AIAN.data,Maine_UnitedStates.CTP_CovidCases_AIAN.missing,Maine_UnitedStates.CTP_CovidCases_Asian.data,Maine_UnitedStates.CTP_CovidCases_Asian.missing,Maine_UnitedStates.JHU_ConfirmedDeaths.data,Maine_UnitedStates.JHU_ConfirmedDeaths.missing,Mississippi_UnitedStates.JHU_ConfirmedCases.data,Mississippi_UnitedStates.JHU_ConfirmedCases.missing,Mississippi_UnitedStates.CTP_CovidCases_AIAN.data,Mississippi_UnitedStates.CTP_CovidCases_AIAN.missing,Mississippi_UnitedStates.CTP_CovidCases_Asian.data,Mississippi_UnitedStates.CTP_CovidCases_Asian.missing,Mississippi_UnitedStates.JHU_ConfirmedDeaths.data,Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing,Montana_UnitedStates.JHU_ConfirmedCases.data,Montana_UnitedStates.JHU_ConfirmedCases.missing,Montana_UnitedStates.CTP_CovidCases_AIAN.data,Montana_UnitedStates.CTP_CovidCases_AIAN.missing,Montana_UnitedStates.CTP_CovidCases_Asian.data,Montana_UnitedStates.CTP_CovidCases_Asian.missing,Montana_UnitedStates.JHU_ConfirmedDeaths.data,Montana_UnitedStates.JHU_ConfirmedDeaths.missing,NewHampshire_UnitedStates.JHU_ConfirmedCases.data,NewHampshire_UnitedStates.JHU_ConfirmedCases.missing,NewHampshire_UnitedStates.CTP_CovidCases_AIAN.data,NewHampshire_UnitedStates.CTP_CovidCases_AIAN.missing,NewHampshire_UnitedStates.CTP_CovidCases_Asian.data,NewHampshire_UnitedStates.CTP_CovidCases_Asian.missing,NewHampshire_UnitedStates.JHU_ConfirmedDeaths.data,NewHampshire_UnitedStates.JHU_ConfirmedDeaths.missing
0,2020-02-07,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-08,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-09,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-10,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-11,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-12,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-13,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-14,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-15,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-16,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-17,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-18,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-19,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-20,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-21,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-22,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-23,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-24,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-25,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-26,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-27,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-28,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-29,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-01,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-02,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-03,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-04,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-05,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-06,1.0,0,0.0,100,0.0,100,0.0,0,6.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-07,1.0,0,0.0,100,0.0,100,0.0,0,6.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-08,1.0,0,0.0,100,0.0,100,0.0,0,22.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,5.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-09,2.0,0,0.0,100,0.0,100,0.0,0,22.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,5.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-10,2.0,0,0.0,100,0.0,100,0.0,0,41.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-11,5.0,0,0.0,100,0.0,100,0.0,0,92.0,0,0.0,100,0.0,100,0.0,0,5.0,0,0.0,100,0.0,100,0.0,0,9.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,7.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,5.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-12,9.0,0,0.0,100,0.0,100,0.0,0,107.0,0,0.0,100,0.0,100,0.0,0,10.0,0,0.0,100,0.0,100,0.0,0,12.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,10.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,6.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-13,14.0,0,0.0,100,0.0,100,0.0,0,123.0,0,0.0,100,0.0,100,0.0,0,14.0,0,0.0,100,0.0,100,0.0,0,18.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0,18.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,6.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,6.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-14,21.0,0,0.0,100,0.0,100,0.0,0,138.0,0,0.0,100,0.0,100,0.0,0,18.0,0,0.0,100,0.0,100,0.0,0,27.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0,20.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,6.0,0,0.0,100,0.0,100,0.0,0,5.0,0,0.0,100,0.0,100,0.0,0,7.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-15,21.0,0,0.0,100,0.0,100,0.0,0,138.0,0,0.0,100,0.0,100,0.0,0,17.0,0,0.0,100,0.0,100,0.0,0,24.0,0,0.0,100,0.0,100,0.0,0,5.0,0,0.0,100,0.0,100,0.0,0,20.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,6.0,0,0.0,100,0.0,100,0.0,0,6.0,0,0.0,100,0.0,100,0.0,0,7.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-16,53.0,0,0.0,100,0.0,100,0.0,0,187.0,0,0.0,100,0.0,100,0.0,0,18.0,0,0.0,100,0.0,100,0.0,0,42.0,0,0.0,100,0.0,100,0.0,0,6.0,0,0.0,100,0.0,100,0.0,0,45.0,0,0.0,100,0.0,100,1.0,0,17.0,0,0.0,100,0.0,100,0.0,0,12.0,0,0.0,100,0.0,100,0.0,0,6.0,0,0.0,100,0.0,100,0.0,0,17.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-17,59.0,0,0.0,100,0.0,100,0.0,0,217.0,0,0.0,100,0.0,100,0.0,0,23.0,0,0.0,100,0.0,100,0.0,0,60.0,0,0.0,100,0.0,100,0.0,0,12.0,0,0.0,100,0.0,100,0.0,0,55.0,0,0.0,100,0.0,100,1.0,0,26.0,0,0.0,100,0.0,100,0.0,0,21.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,0.0,0,26.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-18,77.0,0,0.0,100,0.0,100,0.0,0,252.0,0,0.0,100,0.0,100,0.0,0,24.0,0,0.0,100,0.0,100,0.0,0,85.0,0,0.0,100,0.0,100,0.0,0,18.0,0,0.0,100,0.0,100,1.0,0,55.0,0,0.0,100,0.0,100,1.0,0,35.0,0,0.0,100,0.0,100,0.0,0,34.0,0,0.0,100,0.0,100,0.0,0,10.0,0,0.0,100,0.0,100,0.0,0,37.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-19,89.0,0,0.0,100,0.0,100,0.0,0,328.0,0,0.0,100,0.0,100,0.0,0,29.0,0,0.0,100,0.0,100,0.0,0,107.0,0,0.0,100,0.0,100,1.0,0,39.0,0,0.0,100,0.0,100,1.0,0,95.0,0,0.0,100,0.0,100,1.0,0,52.0,0,0.0,100,0.0,100,0.0,0,50.0,0,0.0,100,0.0,100,1.0,0,11.0,0,0.0,100,0.0,100,0.0,0,42.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-20,113.0,0,0.0,100,0.0,100,0.0,0,413.0,0,0.0,100,0.0,100,1.0,0,37.0,0,0.0,100,0.0,100,0.0,0,149.0,0,0.0,100,0.0,100,2.0,0,73.0,0,0.0,100,0.0,100,3.0,0,161.0,0,0.0,100,0.0,100,2.0,0,56.0,0,0.0,100,0.0,100,0.0,0,80.0,0,0.0,100,0.0,100,1.0,0,20.0,0,0.0,100,0.0,100,0.0,0,53.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-21,134.0,0,0.0,100,0.0,100,1.0,0,523.0,0,0.0,100,0.0,100,1.0,0,38.0,0,0.0,100,0.0,100,0.0,0,193.0,0,0.0,100,0.0,100,2.0,0,81.0,0,0.0,100,0.0,100,3.0,0,161.0,0,0.0,100,0.0,100,2.0,0,70.0,0,0.0,100,0.0,100,0.0,0,140.0,0,0.0,100,0.0,100,1.0,0,27.0,0,0.0,100,0.0,100,0.0,0,61.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-22,167.0,0,0.0,100,0.0,100,1.0,0,646.0,0,0.0,100,0.0,100,5.0,0,51.0,0,0.0,100,0.0,100,0.0,0,244.0,0,0.0,100,0.0,100,3.0,0,99.0,0,0.0,100,0.0,100,3.0,0,190.0,0,0.0,100,0.0,100,2.0,0,89.0,0,0.0,100,0.0,100,0.0,0,249.0,0,0.0,100,0.0,100,1.0,0,34.0,0,0.0,100,0.0,100,0.0,0,74.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-23,235.0,0,0.0,100,0.0,100,1.0,0,783.0,0,0.0,100,0.0,100,9.0,0,51.0,0,0.0,100,0.0,100,0.0,0,290.0,0,0.0,100,0.0,100,3.0,0,187.0,0,0.0,100,0.0,100,4.0,0,245.0,0,0.0,100,0.0,100,4.0,0,107.0,0,0.0,100,0.0,100,0.0,0,291.0,0,0.0,100,0.0,100,1.0,0,34.0,0,0.0,100,0.0,100,0.0,0,102.0,0,0.0,100,0.0,100,1.0,0
