fips_code,preparedness_score,county_health,social_score
1001.0,0.9739665261666062,0.524459211,5.0
1003.0,1.0002906126462745,0.59751217,5.0
1005.0,0.9631695506136418,0.424805729,4.743333333333333
1007.0,0.9775028009843523,0.48408465700000003,4.91
1009.0,0.9849350660156504,0.5368970479999999,5.0
1011.0,1.055584204511925,0.393450819,3.3133333333333317
1013.0,0.996486888720861,0.418964841,4.713333333333334
1015.0,0.988792007662515,0.46372039,5.0
1017.0,1.0435629734432033,0.44273748299999993,5.0
1019.0,1.0342301623657555,0.440690048,5.0
1021.0,0.9822851874049657,0.437793357,5.0
1023.0,1.0066256433940062,0.428070858,4.1099999999999985
1025.0,0.9963018697016787,0.42638184200000007,4.326666666666665
1027.0,1.0336873216257616,0.47341078700000006,4.2799999999999985
1029.0,0.9591091004002088,0.48518358500000003,4.326666666666665
1031.0,0.9877660561012382,0.48091044399999994,5.0
1033.0,1.0310034461139779,0.45570612099999996,5.0
1035.0,1.0805817990983027,0.407422638,4.203333333333332
1037.0,0.9480709071949948,0.42772432299999996,3.366666666666666
1039.0,1.0386147666366077,0.48302592,5.0
1041.0,1.0364638759856213,0.473368342,4.4366666666666665
1043.0,0.9970892649512906,0.514323259,5.0
1045.0,0.9755287610995146,0.46296640099999997,5.0
1047.0,1.0334005811613516,0.41221007899999995,4.446666666666666
1049.0,1.0001534862467283,0.47738804700000004,5.0
1051.0,0.981036657451796,0.47992964399999993,5.0
1053.0,1.0276834636822256,0.461705633,4.9399999999999995
1055.0,1.1255550131932868,0.45832505200000007,5.0
1057.0,1.0735483985153307,0.501350204,4.786666666666667
1059.0,1.0462368589208202,0.482719283,4.989999999999999
1061.0,1.0124664149010345,0.43945293500000004,4.920000000000001
1063.0,1.0012734261107776,0.376404494,3.326666666666665
1065.0,0.9800664226110581,0.421108366,3.646666666666668
1067.0,0.948263227319361,0.47687015099999996,3.800000000000001
1069.0,1.1027668898001088,0.48036028899999994,5.0
1071.0,0.9999069137875842,0.47827999,4.9799999999999995
1073.0,1.0724532831179803,0.541068949,5.0
1075.0,0.952733860342556,0.455756685,4.553333333333334
1077.0,1.0413078982103825,0.53293631,5.0
1079.0,0.9933314728612828,0.53652968,4.9399999999999995
1081.0,0.9753447755104966,0.5729805960000001,5.0
1083.0,1.0010474069931656,0.508794543,5.0
1085.0,0.8411904134843298,0.382741643,3.7766666666666677
1087.0,0.893105480259281,0.421056067,4.313333333333332
1089.0,1.0128957213436167,0.554204632,5.0
1091.0,0.995501692827313,0.42739800399999994,4.393333333333332
1093.0,1.0168798093748834,0.479007634,5.0
1095.0,1.0109705755721052,0.459423884,5.0
1097.0,1.0517544469372035,0.510689301,4.989999999999999
1099.0,1.0083392275645873,0.43185669299999996,4.289999999999998
1101.0,0.9953878498998427,0.482712774,5.0
1103.0,0.9990420761828911,0.508414834,5.0
1105.0,0.8835616438356164,0.383856627,3.3066666666666653
1107.0,0.9327603640040445,0.43997003200000007,3.5666666666666673
1109.0,1.012965347384017,0.490410959,5.0
1111.0,0.9927878626104224,0.45201949500000005,4.9
1113.0,0.9904301811142178,0.48923835399999993,5.0
1115.0,,0.468992474,5.0
1117.0,0.995291590655116,0.5650301099999999,5.0
1119.0,1.0456762986809187,0.46557759600000004,4.0
1121.0,0.9747653158971374,0.42595771700000007,5.0
1123.0,1.0178969573837209,0.505353586,5.0
1125.0,0.997779894308048,0.544147744,5.0
1127.0,0.9866871899634705,0.46425112999999996,5.0
1129.0,0.9576184624400071,0.45663065599999997,3.299999999999998
1131.0,0.923537907028778,0.41137990599999996,3.2799999999999985
1133.0,0.9945170461847554,0.47692144299999994,4.96
4001.0,0.9857673995151939,0.520286807,3.2799999999999985
4003.0,0.9859461702635866,0.548291741,4.029999999999999
4005.0,1.0214423392980243,0.682266314,4.0
4007.0,0.9712322670780846,0.529027913,4.02
4009.0,1.0076517185225078,0.534497031,3.98
4011.0,0.9504006930907516,0.576671986,3.153333333333332
4012.0,1.0067291628710515,0.455177127,3.299999999999998
4013.0,0.9984480974445757,0.607133455,5.0
4015.0,1.0105384416060523,0.526278544,4.229999999999999
4017.0,0.967416925607359,0.5222852060000001,4.0
4019.0,1.0229673655280924,0.596018421,4.886666666666668
4021.0,0.9559165206629513,0.488543712,4.7266666666666675
4023.0,0.9065194883890619,0.540380326,4.0
4025.0,0.9874362545562413,0.551465215,4.289999999999998
4027.0,0.8774005101265815,0.529274935,3.9600000000000004
5001.0,1.1320391747038767,0.47528295,4.3166666666666655
5003.0,0.9698846239835173,0.45130625999999996,4.379999999999998
5005.0,1.0361301845176456,0.510617789,5.0
5007.0,0.976670046823088,0.580668428,5.0
5009.0,1.1018117805421614,0.5159760449999999,5.0
5011.0,1.029672404825537,0.46982862700000005,3.353333333333332
5013.0,0.9462547608971646,0.48552078499999995,3.299999999999998
5015.0,1.0083399012613898,0.5463489479999999,4.746666666666668
5017.0,0.9723163273727868,0.457280237,3.393333333333332
5019.0,0.9800884208498791,0.5603848520000001,4.503333333333334
5021.0,1.0086012046399082,0.5078750320000001,4.299999999999998
5023.0,0.9624199139891958,0.50276844,5.0
5025.0,0.9261290322580645,0.46711366499999996,3.299999999999998
5027.0,0.9806886506447269,0.488160291,4.670000000000001
5029.0,0.9824932521583815,0.49966005299999994,4.836666666666668
5031.0,1.1023385456816697,0.5012643,5.0
5033.0,0.9690365241902638,0.479428035,5.0
5035.0,0.9077598177555742,0.458430216,5.0
5037.0,0.9776170194756534,0.468050117,4.756666666666669
5039.0,1.0794769474234285,0.44891092600000004,3.3133333333333317
5041.0,1.086592847674904,0.414622752,4.299999999999998
5043.0,0.9917069176866642,0.5295712,4.680000000000001
5045.0,0.9898217129588416,0.5682731759999999,5.0
5047.0,0.9917044606224972,0.506697729,4.000000000000001
5049.0,1.0256437297460055,0.466454657,3.3399999999999985
5051.0,1.021203869786794,0.550982793,5.0
5053.0,0.9408817635270541,0.550719501,4.9
5055.0,0.9819998625979924,0.5226462510000001,5.0
5057.0,1.031805027548899,0.471237292,4.46
5059.0,0.9744604616861102,0.54589913,5.0
5061.0,1.0513638524488236,0.49761880599999997,3.880000000000001
5063.0,1.0193889962999796,0.553438857,5.0
5065.0,0.9891548911666727,0.49219450899999995,3.299999999999998
5067.0,0.9216472303206997,0.474534624,4.406666666666666
5069.0,1.022333063324018,0.47305930900000004,5.0
