fips_code,February,March,April,May,June,July,August,September,October,November
1001.0,0.0,7.0,44.0,221.0,530.0,972.0,1348.0,1791.0,2159.0,2456.0
1003.0,0.0,19.0,174.0,290.0,663.0,3056.0,4422.0,5640.0,6940.0,7646.0
1005.0,0.0,0.0,39.0,167.0,322.0,550.0,628.0,896.0,1060.0,1128.0
1007.0,0.0,3.0,42.0,75.0,167.0,355.0,535.0,664.0,873.0,986.0
1009.0,0.0,5.0,37.0,62.0,204.0,685.0,1034.0,1629.0,2074.0,2549.0
1011.0,0.0,3.0,13.0,209.0,360.0,430.0,537.0,610.0,653.0,677.0
1013.0,0.0,1.0,53.0,411.0,604.0,739.0,837.0,917.0,1022.0,1087.0
1015.0,0.0,9.0,94.0,160.0,268.0,1409.0,2377.0,3569.0,4861.0,5608.0
1017.0,0.0,36.0,295.0,355.0,576.0,806.0,873.0,1179.0,1389.0,1570.0
1019.0,0.0,2.0,15.0,37.0,71.0,219.0,346.0,620.0,783.0,908.0
1021.0,0.0,11.0,53.0,101.0,206.0,660.0,1094.0,1609.0,1938.0,2078.0
1023.0,0.0,3.0,43.0,153.0,191.0,271.0,316.0,352.0,395.0,411.0
1025.0,0.0,0.0,32.0,144.0,264.0,473.0,923.0,1109.0,1394.0,1503.0
1027.0,0.0,2.0,21.0,27.0,53.0,194.0,356.0,592.0,772.0,850.0
1029.0,0.0,5.0,12.0,15.0,29.0,111.0,202.0,408.0,583.0,669.0
1031.0,0.0,0.0,111.0,236.0,352.0,689.0,961.0,1393.0,1865.0,2155.0
1033.0,0.0,4.0,29.0,184.0,363.0,1041.0,1435.0,1684.0,2151.0,2736.0
1035.0,0.0,0.0,9.0,41.0,178.0,358.0,436.0,538.0,577.0,645.0
1037.0,0.0,4.0,31.0,40.0,55.0,89.0,111.0,174.0,222.0,269.0
1039.0,0.0,2.0,36.0,80.0,308.0,680.0,816.0,1416.0,1886.0,2039.0
1041.0,0.0,1.0,19.0,75.0,122.0,276.0,396.0,545.0,620.0,675.0
1043.0,0.0,8.0,55.0,143.0,398.0,1075.0,1450.0,1922.0,2781.0,3701.0
1045.0,0.0,0.0,27.0,115.0,241.0,749.0,1017.0,1418.0,1906.0,2175.0
1047.0,0.0,2.0,41.0,272.0,808.0,1259.0,1422.0,1799.0,1906.0,2062.0
1049.0,0.0,4.0,77.0,248.0,576.0,1628.0,2059.0,2461.0,3658.0,4209.0
1051.0,0.0,13.0,86.0,354.0,806.0,1544.0,2023.0,2739.0,3309.0,3648.0
1053.0,0.0,1.0,28.0,63.0,258.0,943.0,1214.0,1620.0,1766.0,1881.0
1055.0,0.0,8.0,139.0,257.0,606.0,1857.0,2672.0,3575.0,4512.0,5348.0
1057.0,0.0,1.0,6.0,16.0,66.0,163.0,284.0,473.0,608.0,727.0
1059.0,0.0,3.0,58.0,556.0,843.0,1162.0,1539.0,1794.0,2120.0,2320.0
1061.0,0.0,0.0,9.0,43.0,63.0,210.0,387.0,650.0,971.0,1084.0
1063.0,0.0,3.0,55.0,94.0,164.0,239.0,278.0,306.0,351.0,375.0
1065.0,0.0,1.0,47.0,173.0,285.0,446.0,529.0,653.0,793.0,873.0
1067.0,0.0,0.0,24.0,80.0,129.0,233.0,328.0,514.0,744.0,815.0
1069.0,0.0,9.0,90.0,220.0,424.0,1242.0,1838.0,2954.0,4300.0,4761.0
1071.0,0.0,8.0,49.0,78.0,210.0,749.0,1275.0,1611.0,2321.0,2719.0
1073.0,0.0,270.0,886.0,1837.0,4210.0,11194.0,15872.0,20221.0,24285.0,27884.0
1075.0,0.0,1.0,11.0,26.0,71.0,191.0,273.0,382.0,530.0,584.0
1077.0,0.0,12.0,38.0,164.0,410.0,1014.0,1411.0,1759.0,2465.0,3259.0
1079.0,0.0,3.0,12.0,50.0,100.0,295.0,463.0,636.0,916.0,1076.0
1081.0,0.0,75.0,394.0,548.0,1167.0,2430.0,3348.0,6017.0,6702.0,7212.0
1083.0,0.0,22.0,44.0,106.0,403.0,1146.0,1647.0,2157.0,3031.0,3653.0
1085.0,0.0,1.0,65.0,246.0,457.0,546.0,600.0,659.0,726.0,760.0
1087.0,0.0,1.0,37.0,82.0,166.0,300.0,396.0,483.0,558.0,654.0
1089.0,0.0,99.0,227.0,339.0,1021.0,4720.0,6258.0,8005.0,9680.0,11305.0
1091.0,0.0,4.0,49.0,170.0,277.0,504.0,625.0,728.0,1061.0,1130.0
1093.0,0.0,9.0,75.0,122.0,200.0,523.0,716.0,976.0,1121.0,1276.0
1095.0,0.0,7.0,317.0,693.0,1495.0,2823.0,3483.0,3983.0,4537.0,5243.0
1097.0,0.0,52.0,1058.0,2239.0,3634.0,8084.0,12043.0,13558.0,17261.0,18524.0
1099.0,0.0,1.0,13.0,40.0,194.0,384.0,443.0,592.0,667.0,732.0
1101.0,0.0,29.0,337.0,1710.0,3788.0,6047.0,7750.0,8894.0,10654.0,11596.0
1103.0,0.0,20.0,68.0,280.0,955.0,2129.0,2811.0,3349.0,4474.0,5333.0
1105.0,0.0,0.0,9.0,39.0,135.0,417.0,478.0,543.0,604.0,639.0
1107.0,0.0,4.0,48.0,116.0,204.0,355.0,533.0,672.0,916.0,1073.0
1109.0,0.0,4.0,67.0,203.0,396.0,640.0,824.0,1220.0,1379.0,1494.0
1111.0,0.0,2.0,62.0,127.0,169.0,384.0,478.0,672.0,859.0,950.0
1113.0,0.0,1.0,57.0,171.0,469.0,1161.0,1548.0,1790.0,2004.0,2073.0
1115.0,0.0,15.0,72.0,123.0,292.0,1151.0,1651.0,2379.0,3206.0,3736.0
1117.0,0.0,88.0,320.0,517.0,1056.0,2911.0,4095.0,6164.0,7716.0,9011.0
1119.0,0.0,1.0,64.0,224.0,275.0,360.0,396.0,434.0,487.0,533.0
1121.0,0.0,7.0,61.0,113.0,257.0,847.0,1303.0,2190.0,2591.0,3120.0
1123.0,0.0,12.0,285.0,427.0,560.0,798.0,930.0,1173.0,1385.0,1592.0
1125.0,0.0,29.0,208.0,783.0,1964.0,3805.0,5130.0,9029.0,10734.0,11726.0
1127.0,0.0,32.0,96.0,354.0,843.0,1441.0,1823.0,2369.0,2699.0,3278.0
1129.0,0.0,3.0,34.0,70.0,98.0,301.0,502.0,560.0,751.0,869.0
1131.0,0.0,3.0,66.0,148.0,278.0,397.0,479.0,532.0,573.0,605.0
1133.0,0.0,2.0,15.0,90.0,229.0,418.0,545.0,751.0,964.0,1130.0
2013.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,16.0,22.0
2016.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,8.0,99.0,105.0
2020.0,0.0,61.0,179.0,229.0,440.0,1659.0,3001.0,4414.0,8399.0,11979.0
2050.0,0.0,0.0,1.0,3.0,9.0,19.0,59.0,114.0,402.0,889.0
2060.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,10.0,0.0,0.0
2068.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,31.0,38.0
2070.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,61.0,81.0
2090.0,0.0,30.0,81.0,85.0,144.0,398.0,640.0,1138.0,1832.0,2819.0
2100.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,5.0,13.0,16.0
2232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2110.0,0.0,5.0,27.0,33.0,44.0,87.0,175.0,294.0,580.0,731.0
2122.0,0.0,7.0,19.0,45.0,146.0,293.0,410.0,454.0,942.0,1694.0
2130.0,0.0,13.0,16.0,16.0,21.0,34.0,46.0,50.0,86.0,165.0
2150.0,0.0,0.0,1.0,1.0,3.0,6.0,14.0,24.0,98.0,157.0
2164.0,0.0,121.0,355.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0
2170.0,0.0,3.0,21.0,29.0,81.0,267.0,472.0,624.0,896.0,2287.0
2180.0,0.0,0.0,1.0,3.0,7.0,17.0,41.0,73.0,133.0,162.0
2185.0,0.0,0.0,0.0,1.0,4.0,13.0,39.0,132.0,275.0,380.0
2188.0,0.0,0.0,0.0,2.0,4.0,28.0,66.0,118.0,257.0,307.0
2195.0,0.0,0.0,4.0,4.0,4.0,6.0,7.0,7.0,20.0,23.0
2201.0,0.0,0.0,2.0,2.0,2.0,5.0,25.0,31.0,35.0,46.0
2220.0,0.0,0.0,1.0,2.0,12.0,21.0,38.0,53.0,56.0,119.0
2240.0,0.0,0.0,1.0,3.0,5.0,14.0,18.0,28.0,87.0,156.0
2261.0,0.0,0.0,0.0,0.0,3.0,44.0,73.0,77.0,104.0,214.0
2280.0,0.0,0.0,0.0,0.0,3.0,5.0,11.0,13.0,19.0,19.0
2282.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,24.0,29.0,41.0
2290.0,0.0,0.0,1.0,1.0,3.0,45.0,71.0,81.0,120.0,134.0
4001.0,0.0,16.0,449.0,1524.0,2337.0,2994.0,3338.0,3554.0,4003.0,4391.0
4003.0,0.0,4.0,39.0,74.0,614.0,1503.0,1816.0,1911.0,2204.0,2705.0
4005.0,0.0,81.0,486.0,1151.0,1885.0,2947.0,3324.0,4166.0,5375.0,6318.0
4007.0,0.0,1.0,13.0,31.0,292.0,809.0,1106.0,1346.0,1983.0,2362.0
4009.0,0.0,2.0,16.0,32.0,96.0,451.0,714.0,851.0,1246.0,1675.0
4011.0,0.0,1.0,2.0,6.0,18.0,55.0,58.0,59.0,102.0,128.0
4012.0,0.0,2.0,14.0,78.0,342.0,469.0,498.0,544.0,627.0,676.0
4013.0,1.0,788.0,3972.0,9815.0,48592.0,117293.0,133728.0,141856.0,158761.0,174957.0
4015.0,0.0,7.0,117.0,396.0,1071.0,2918.0,3615.0,4004.0,4440.0,5105.0
4017.0,0.0,91.0,712.0,1866.0,3625.0,5202.0,5598.0,5801.0,6494.0,7142.0
4019.0,0.0,202.0,1241.0,2368.0,8004.0,16167.0,21221.0,25628.0,28598.0,32802.0
4021.0,0.0,62.0,397.0,863.0,3574.0,7990.0,9550.0,10642.0,12117.0,13632.0
4023.0,0.0,2.0,33.0,330.0,1771.0,2599.0,2728.0,2849.0,3044.0,3291.0
4025.0,0.0,21.0,79.0,297.0,781.0,1733.0,2311.0,2566.0,3022.0,3570.0
4027.0,0.0,9.0,85.0,1105.0,6225.0,10880.0,12230.0,12730.0,13930.0,15236.0
5001.0,0.0,1.0,2.0,6.0,28.0,189.0,283.0,426.0,709.0,838.0
5003.0,0.0,1.0,15.0,19.0,71.0,230.0,388.0,436.0,563.0,679.0
5005.0,0.0,1.0,5.0,12.0,20.0,62.0,138.0,366.0,749.0,1089.0
5007.0,0.0,38.0,102.0,578.0,2723.0,4458.0,5364.0,6699.0,8509.0,10285.0
5009.0,0.0,1.0,5.0,6.0,26.0,157.0,365.0,752.0,1088.0,1363.0
5011.0,0.0,4.0,12.0,22.0,52.0,138.0,295.0,342.0,373.0,392.0
5013.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,36.0,57.0,104.0
5015.0,0.0,0.0,5.0,24.0,168.0,331.0,469.0,710.0,1039.0,1171.0
5017.0,0.0,1.0,9.0,15.0,134.0,506.0,962.0,1007.0,1055.0,1090.0
5019.0,0.0,24.0,30.0,39.0,56.0,152.0,233.0,357.0,520.0,683.0
5021.0,0.0,0.0,3.0,4.0,54.0,102.0,182.0,314.0,510.0,680.0
5023.0,0.0,61.0,73.0,73.0,85.0,178.0,259.0,338.0,475.0,598.0
5025.0,0.0,5.0,11.0,19.0,25.0,63.0,136.0,186.0,254.0,301.0
5027.0,0.0,1.0,13.0,23.0,83.0,184.0,295.0,500.0,745.0,870.0
5029.0,0.0,1.0,13.0,14.0,55.0,134.0,206.0,273.0,359.0,500.0
5031.0,0.0,8.0,74.0,220.0,451.0,1088.0,1869.0,3076.0,4821.0,5993.0
5033.0,0.0,1.0,4.0,29.0,159.0,514.0,921.0,1465.0,2148.0,2646.0
5035.0,0.0,17.0,187.0,380.0,746.0,1172.0,1643.0,1970.0,2513.0,2879.0
5037.0,0.0,1.0,17.0,52.0,85.0,157.0,279.0,453.0,612.0,675.0
5039.0,0.0,0.0,1.0,1.0,10.0,56.0,127.0,166.0,181.0,232.0
5041.0,0.0,2.0,16.0,19.0,47.0,142.0,243.0,300.0,424.0,479.0
5043.0,0.0,1.0,16.0,20.0,65.0,155.0,304.0,359.0,440.0,511.0
5045.0,0.0,36.0,76.0,102.0,477.0,1175.0,1693.0,2566.0,3500.0,4100.0
5047.0,0.0,0.0,2.0,4.0,21.0,104.0,166.0,293.0,569.0,660.0
5049.0,0.0,0.0,1.0,7.0,12.0,27.0,70.0,177.0,343.0,434.0
5051.0,0.0,31.0,116.0,136.0,248.0,814.0,1428.0,1949.0,2620.0,3200.0
5053.0,0.0,3.0,14.0,18.0,40.0,124.0,192.0,272.0,379.0,453.0
5055.0,0.0,1.0,16.0,64.0,114.0,293.0,634.0,909.0,1628.0,2192.0
5057.0,0.0,1.0,6.0,18.0,50.0,200.0,330.0,382.0,584.0,722.0
5059.0,0.0,1.0,19.0,32.0,426.0,1436.0,1717.0,1921.0,2275.0,2574.0
5061.0,0.0,1.0,13.0,21.0,89.0,291.0,425.0,485.0,617.0,721.0
5063.0,0.0,3.0,9.0,31.0,55.0,331.0,765.0,1148.0,1493.0,1852.0
5065.0,0.0,0.0,5.0,16.0,20.0,43.0,102.0,253.0,621.0,884.0
5067.0,0.0,0.0,1.0,3.0,27.0,57.0,183.0,359.0,899.0,1259.0
5069.0,0.0,33.0,169.0,521.0,700.0,1293.0,2104.0,3393.0,4289.0,4748.0
5071.0,0.0,1.0,31.0,43.0,227.0,612.0,765.0,859.0,1055.0,1135.0
5073.0,0.0,0.0,7.0,9.0,18.0,48.0,68.0,117.0,192.0,230.0
5075.0,0.0,1.0,59.0,84.0,99.0,179.0,249.0,461.0,873.0,1018.0
5077.0,0.0,0.0,3.0,20.0,651.0,882.0,1003.0,1065.0,1113.0,1136.0
5079.0,0.0,6.0,814.0,982.0,1038.0,1165.0,1604.0,2025.0,2335.0,2364.0
5081.0,0.0,0.0,0.0,6.0,38.0,149.0,281.0,362.0,478.0,558.0
5083.0,0.0,0.0,3.0,6.0,46.0,139.0,365.0,421.0,611.0,730.0
5085.0,0.0,1.0,41.0,48.0,138.0,405.0,726.0,1230.0,1594.0,2256.0
5087.0,0.0,0.0,1.0,23.0,192.0,253.0,296.0,365.0,430.0,523.0
5089.0,0.0,0.0,1.0,2.0,6.0,23.0,45.0,102.0,169.0,276.0
5091.0,0.0,0.0,34.0,44.0,114.0,451.0,602.0,857.0,1457.0,1891.0
5093.0,0.0,0.0,19.0,75.0,168.0,677.0,1349.0,1708.0,2391.0,2804.0
5095.0,0.0,0.0,4.0,5.0,12.0,49.0,94.0,135.0,212.0,262.0
5097.0,0.0,0.0,1.0,2.0,4.0,25.0,101.0,155.0,181.0,215.0
5099.0,0.0,1.0,1.0,6.0,101.0,129.0,162.0,224.0,331.0,378.0
5101.0,0.0,1.0,3.0,3.0,5.0,91.0,120.0,248.0,307.0,364.0
5103.0,0.0,0.0,6.0,10.0,20.0,75.0,158.0,269.0,395.0,494.0
5105.0,0.0,1.0,7.0,14.0,29.0,49.0,63.0,89.0,150.0,197.0
5107.0,0.0,0.0,5.0,21.0,142.0,270.0,405.0,515.0,777.0,834.0
5109.0,0.0,1.0,3.0,5.0,8.0,77.0,176.0,234.0,274.0,317.0
5111.0,0.0,5.0,22.0,33.0,58.0,151.0,489.0,675.0,1166.0,1451.0
5113.0,0.0,1.0,8.0,19.0,74.0,125.0,224.0,268.0,341.0,555.0
5115.0,0.0,5.0,43.0,148.0,433.0,1161.0,1774.0,2166.0,2811.0,3201.0
5117.0,0.0,0.0,2.0,2.0,20.0,59.0,115.0,154.0,195.0,317.0
5119.0,0.0,102.0,518.0,888.0,2036.0,4733.0,7072.0,9509.0,12243.0,14256.0
5121.0,0.0,1.0,17.0,26.0,48.0,164.0,311.0,442.0,686.0,826.0
5123.0,0.0,1.0,83.0,672.0,812.0,1112.0,1345.0,1542.0,1785.0,1903.0
5125.0,0.0,10.0,67.0,112.0,275.0,855.0,1576.0,2130.0,2965.0,3820.0
5127.0,0.0,0.0,1.0,1.0,11.0,41.0,86.0,106.0,232.0,297.0
5129.0,0.0,2.0,6.0,7.0,7.0,25.0,100.0,148.0,205.0,256.0
5131.0,0.0,7.0,13.0,40.0,468.0,1689.0,2877.0,3812.0,4972.0,6067.0
5133.0,0.0,1.0,11.0,210.0,700.0,929.0,1157.0,1207.0,1291.0,1571.0
5135.0,0.0,0.0,10.0,46.0,53.0,99.0,149.0,239.0,377.0,520.0
5137.0,0.0,5.0,7.0,9.0,14.0,52.0,193.0,365.0,396.0,430.0
5139.0,0.0,8.0,50.0,173.0,248.0,428.0,691.0,911.0,1150.0,1333.0
5141.0,0.0,19.0,28.0,28.0,35.0,50.0,118.0,176.0,205.0,266.0
5143.0,0.0,19.0,86.0,509.0,3578.0,5896.0,6900.0,9645.0,11804.0,13425.0
5145.0,0.0,10.0,34.0,44.0,86.0,250.0,528.0,898.0,1580.0,2314.0
5147.0,0.0,1.0,1.0,1.0,6.0,18.0,27.0,55.0,131.0,168.0
5149.0,0.0,0.0,3.0,141.0,616.0,1004.0,1162.0,1259.0,1363.0,1504.0
6001.0,0.0,313.0,1603.0,3390.0,5964.0,11139.0,18187.0,21383.0,23876.0,25872.0
6003.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,30.0
6005.0,0.0,2.0,8.0,19.0,22.0,115.0,280.0,296.0,344.0,404.0
6007.0,0.0,8.0,16.0,44.0,168.0,941.0,2026.0,2848.0,3160.0,3434.0
6009.0,0.0,3.0,13.0,15.0,32.0,125.0,236.0,322.0,354.0,390.0
6011.0,0.0,1.0,3.0,5.0,46.0,323.0,445.0,535.0,557.0,601.0
6013.0,0.0,212.0,891.0,1450.0,3132.0,7670.0,13938.0,16793.0,19086.0,21046.0
6015.0,0.0,0.0,3.0,45.0,50.0,88.0,123.0,144.0,181.0,220.0
6017.0,0.0,15.0,44.0,90.0,178.0,637.0,967.0,1151.0,1388.0,1648.0
6019.0,0.0,53.0,538.0,1743.0,4811.0,14439.0,24963.0,28621.0,31409.0,33969.0
6021.0,0.0,2.0,5.0,16.0,103.0,325.0,453.0,596.0,685.0,772.0
6023.0,1.0,21.0,54.0,101.0,133.0,233.0,388.0,512.0,571.0,658.0
6025.0,0.0,33.0,319.0,1634.0,6242.0,9366.0,10719.0,11908.0,13038.0,13932.0
6027.0,0.0,8.0,19.0,20.0,31.0,50.0,179.0,188.0,241.0,263.0
6029.0,0.0,83.0,893.0,2250.0,4655.0,19335.0,29324.0,32073.0,34308.0,36470.0
6031.0,0.0,3.0,96.0,746.0,2394.0,4146.0,6340.0,7681.0,8564.0,9490.0
6033.0,0.0,0.0,6.0,21.0,60.0,195.0,345.0,566.0,720.0,776.0
6035.0,0.0,0.0,0.0,5.0,229.0,631.0,716.0,741.0,777.0,1135.0
6037.0,1.0,3019.0,23220.0,55001.0,103850.0,188541.0,241768.0,270299.0,307618.0,336549.0
6039.0,0.0,21.0,46.0,106.0,488.0,1943.0,3783.0,4583.0,5094.0,5426.0
6041.0,0.0,99.0,235.0,483.0,2210.0,4987.0,6164.0,6734.0,7131.0,7358.0
6043.0,0.0,0.0,3.0,16.0,26.0,53.0,71.0,76.0,81.0,91.0
6045.0,0.0,4.0,12.0,30.0,78.0,312.0,704.0,954.0,1165.0,1288.0
6047.0,0.0,10.0,125.0,283.0,979.0,4065.0,8032.0,8961.0,9674.0,10313.0
6049.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,27.0,50.0,93.0
6051.0,0.0,13.0,26.0,37.0,42.0,142.0,162.0,166.0,193.0,480.0
6053.0,0.0,40.0,206.0,530.0,1642.0,4542.0,7980.0,10050.0,11705.0,12854.0
6055.0,0.0,14.0,67.0,112.0,317.0,888.0,1431.0,1727.0,2028.0,2440.0
6057.0,0.0,21.0,41.0,41.0,113.0,299.0,446.0,541.0,642.0,822.0
6059.0,1.0,502.0,2393.0,6261.0,13843.0,36196.0,48538.0,53751.0,59882.0,65225.0
6061.0,0.0,57.0,147.0,215.0,684.0,1876.0,3003.0,3604.0,4353.0,5215.0
6063.0,0.0,0.0,4.0,4.0,9.0,33.0,41.0,50.0,85.0,136.0
6065.0,0.0,371.0,4031.0,7486.0,17296.0,37011.0,52909.0,59405.0,68050.0,74180.0
6067.0,2.0,224.0,1077.0,1400.0,3223.0,9820.0,18052.0,22590.0,26185.0,30298.0
6069.0,2.0,17.0,50.0,87.0,213.0,622.0,1097.0,1352.0,1464.0,1614.0
6071.0,0.0,125.0,2058.0,5246.0,12550.0,32230.0,47642.0,55203.0,64952.0,73915.0
6073.0,2.0,603.0,3432.0,7481.0,14149.0,29048.0,38604.0,47180.0,56750.0,64768.0
6075.0,0.0,397.0,1499.0,2588.0,3603.0,6575.0,9494.0,11275.0,12399.0,13665.0
6077.0,0.0,136.0,543.0,858.0,3856.0,11483.0,17637.0,20411.0,22106.0,23517.0
6079.0,0.0,80.0,184.0,269.0,611.0,1783.0,2981.0,3612.0,4298.0,5038.0
6081.0,0.0,309.0,1177.0,2104.0,3232.0,5469.0,8169.0,9990.0,11371.0,12465.0
6083.0,0.0,88.0,485.0,1649.0,2896.0,6167.0,8143.0,9164.0,9944.0,10482.0
6085.0,3.0,890.0,2163.0,2776.0,4370.0,9913.0,17349.0,21379.0,24986.0,27977.0
6087.0,0.0,45.0,131.0,213.0,379.0,1109.0,1744.0,2394.0,2884.0,3356.0
6089.0,0.0,6.0,31.0,39.0,112.0,369.0,570.0,943.0,2048.0,3195.0
6091.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,6.0,6.0,11.0
6093.0,0.0,3.0,5.0,7.0,28.0,72.0,137.0,166.0,241.0,372.0
6095.0,0.0,43.0,263.0,517.0,1126.0,3611.0,5512.0,6445.0,7634.0,8729.0
6097.0,0.0,73.0,232.0,553.0,1136.0,2842.0,5718.0,7578.0,9686.0,10845.0
6099.0,0.0,33.0,339.0,744.0,2165.0,8890.0,14710.0,16512.0,17928.0,19144.0
6101.0,0.0,9.0,30.0,46.0,176.0,755.0,1409.0,1720.0,1912.0,2185.0
6103.0,0.0,0.0,1.0,4.0,75.0,227.0,419.0,585.0,932.0,1206.0
6105.0,0.0,0.0,0.0,1.0,2.0,5.0,13.0,16.0,33.0,68.0
6107.0,0.0,43.0,640.0,1844.0,4156.0,9454.0,14079.0,16204.0,17852.0,18896.0
6109.0,0.0,2.0,4.0,4.0,28.0,141.0,189.0,227.0,291.0,467.0
6111.0,0.0,126.0,535.0,1078.0,2740.0,7344.0,10775.0,12875.0,14578.0,16297.0
6113.0,0.0,24.0,164.0,211.0,505.0,1510.0,2424.0,2828.0,3292.0,3814.0
6115.0,0.0,6.0,18.0,30.0,71.0,465.0,927.0,1172.0,1353.0,1529.0
8001.0,0.0,181.0,1585.0,3258.0,4185.0,5957.0,7507.0,9359.0,15216.0,21789.0
8003.0,0.0,1.0,10.0,76.0,191.0,224.0,238.0,244.0,339.0,449.0
8005.0,0.0,333.0,2472.0,4394.0,5202.0,6877.0,8096.0,9417.0,13645.0,19897.0
8007.0,0.0,1.0,8.0,8.0,8.0,32.0,48.0,54.0,68.0,94.0
8009.0,0.0,3.0,10.0,12.0,14.0,14.0,16.0,18.0,33.0,42.0
8011.0,0.0,0.0,0.0,2.0,4.0,5.0,11.0,11.0,18.0,33.0
8013.0,0.0,107.0,580.0,980.0,1384.0,1872.0,2300.0,4435.0,5501.0,8435.0
8014.0,0.0,20.0,150.0,240.0,298.0,398.0,535.0,659.0,1041.0,1450.0
8015.0,0.0,17.0,66.0,72.0,77.0,286.0,316.0,336.0,374.0,487.0
8017.0,0.0,0.0,0.0,5.0,5.0,8.0,9.0,14.0,15.0,27.0
8019.0,0.0,4.0,13.0,16.0,19.0,26.0,35.0,40.0,63.0,139.0
8021.0,0.0,0.0,0.0,2.0,13.0,23.0,31.0,35.0,81.0,128.0
8023.0,0.0,3.0,3.0,6.0,21.0,22.0,32.0,32.0,35.0,59.0
8025.0,0.0,1.0,2.0,64.0,70.0,72.0,73.0,74.0,83.0,614.0
8027.0,0.0,0.0,2.0,2.0,2.0,10.0,17.0,17.0,19.0,50.0
8029.0,0.0,1.0,44.0,69.0,83.0,104.0,166.0,189.0,196.0,340.0
8031.0,0.0,539.0,3001.0,5775.0,7091.0,9623.0,11265.0,13359.0,16386.0,26988.0
8033.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0
8035.0,0.0,141.0,478.0,720.0,951.0,1616.0,2004.0,2659.0,3943.0,6892.0
8037.0,0.0,227.0,550.0,587.0,692.0,1026.0,1182.0,1262.0,1428.0,1812.0
8039.0,0.0,5.0,29.0,53.0,57.0,85.0,121.0,162.0,242.0,361.0
8041.0,0.0,286.0,932.0,1732.0,2374.0,4473.0,6018.0,6962.0,10904.0,17779.0
8043.0,0.0,2.0,22.0,26.0,36.0,102.0,157.0,177.0,809.0,1513.0
8045.0,0.0,33.0,93.0,139.0,298.0,691.0,844.0,956.0,1230.0,1548.0
8047.0,0.0,0.0,1.0,3.0,7.0,13.0,17.0,19.0,30.0,63.0
8049.0,0.0,4.0,5.0,14.0,21.0,42.0,63.0,76.0,158.0,214.0
8051.0,0.0,82.0,166.0,177.0,187.0,246.0,291.0,297.0,304.0,404.0
8053.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0
8055.0,0.0,1.0,2.0,3.0,4.0,6.0,9.0,24.0,35.0,76.0
8057.0,0.0,0.0,0.0,0.0,2.0,8.0,9.0,9.0,9.0,12.0
8059.0,0.0,304.0,1338.0,2221.0,2682.0,3874.0,4792.0,5845.0,9303.0,14159.0
8061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,15.0
8063.0,0.0,2.0,21.0,26.0,32.0,42.0,74.0,80.0,139.0,234.0
8065.0,0.0,1.0,18.0,31.0,51.0,70.0,80.0,98.0,143.0,184.0
8067.0,0.0,23.0,62.0,81.0,112.0,197.0,240.0,263.0,392.0,634.0
8069.0,0.0,99.0,363.0,583.0,736.0,1359.0,1953.0,2636.0,4440.0,6925.0
8071.0,0.0,0.0,3.0,5.0,9.0,15.0,20.0,25.0,85.0,114.0
8073.0,0.0,1.0,3.0,3.0,4.0,6.0,8.0,11.0,25.0,85.0
8075.0,0.0,6.0,282.0,614.0,637.0,647.0,688.0,882.0,1306.0,1706.0
8077.0,0.0,14.0,46.0,54.0,96.0,255.0,408.0,643.0,1639.0,3468.0
8079.0,0.0,2.0,2.0,2.0,7.0,18.0,19.0,20.0,21.0,21.0
8081.0,0.0,4.0,6.0,7.0,14.0,24.0,34.0,43.0,77.0,128.0
8083.0,0.0,1.0,16.0,45.0,72.0,107.0,124.0,141.0,224.0,397.0
8085.0,0.0,13.0,96.0,172.0,207.0,274.0,343.0,385.0,492.0,616.0
8087.0,0.0,4.0,372.0,629.0,652.0,674.0,713.0,756.0,902.0,1210.0
8089.0,0.0,3.0,10.0,19.0,22.0,52.0,82.0,98.0,176.0,301.0
8091.0,0.0,0.0,5.0,8.0,11.0,12.0,25.0,26.0,40.0,100.0
8093.0,0.0,3.0,11.0,23.0,27.0,42.0,43.0,58.0,108.0,164.0
8095.0,0.0,1.0,6.0,13.0,16.0,19.0,19.0,33.0,60.0,127.0
8097.0,0.0,30.0,65.0,58.0,99.0,166.0,197.0,223.0,298.0,374.0
8099.0,0.0,0.0,1.0,14.0,20.0,47.0,85.0,94.0,198.0,345.0
8101.0,0.0,21.0,139.0,295.0,390.0,597.0,868.0,1129.0,2331.0,4585.0
