fips_code,covid_rate,social_score
1001.0,0.8068459657701711,5.0
1003.0,0.5430351511422199,5.0
1005.0,0.4143814747105424,4.2749999999999995
1007.0,0.5404112864658058,4.391666666666667
1009.0,1.0671759155246012,5.0
1011.0,0.5568445475638051,3.2999999999999994
1013.0,0.6184586108468126,4.299999999999999
1015.0,0.5781286278151846,5.0
1017.0,0.8614945264159924,4.516666666666667
1019.0,0.7664009809932557,4.6833333333333345
1021.0,0.42540261318748096,5.0
1023.0,0.37122969837587005,4.0249999999999995
1025.0,0.3823219922834093,4.2749999999999995
1027.0,0.4330927262631871,4.266666666666667
1029.0,0.49114791547687037,4.2749999999999995
1031.0,0.6142766363058674,4.95
1033.0,1.2524084778420037,5.0
1035.0,1.7391304347826086,4.0
1037.0,0.9771309771309771,3.2999999999999994
1039.0,0.32546266751754943,4.875
1041.0,0.7323568575233024,4.258333333333333
1043.0,1.0708881387498546,5.0
1045.0,0.5511165744724441,4.8999999999999995
1047.0,1.4565826330532214,4.249999999999999
1049.0,0.46027900760170415,5.0
1051.0,0.5946325206104192,5.0
1053.0,0.7871321013004792,4.333333333333332
1055.0,0.892113968626614,5.0
1057.0,0.8808290155440415,4.299999999999999
1059.0,0.613308800981294,4.783333333333334
1061.0,0.35191529118654624,4.3999999999999995
1063.0,0.532150776053215,3.2999999999999994
1065.0,0.5710206995003569,3.4999999999999996
1067.0,0.308561495002173,3.616666666666667
1069.0,0.3424708416908105,5.0
1071.0,0.560484438811435,4.433333333333333
1073.0,0.8855589183337025,5.0
1075.0,0.36461850101282917,4.500000000000001
1077.0,1.1244866166265401,5.0
1079.0,0.5712245626561941,4.3999999999999995
1081.0,0.7444168734491315,5.0
1083.0,0.7115890630362659,5.0
1085.0,0.5067064083457526,3.2499999999999996
1087.0,1.278295605858855,4.0
1089.0,0.9700913378305773,5.0
1091.0,0.20714500150105072,4.258333333333332
1093.0,1.0682288077188147,4.9750000000000005
1095.0,1.2741382421945497,5.0
1097.0,0.34106559369177175,5.0
1099.0,0.8655126498002664,4.05
1101.0,0.535196863814556,5.0
1103.0,0.7634876899831127,5.0
1105.0,0.5728314238952537,3.2999999999999994
1107.0,0.6431790249897583,3.4166666666666665
1109.0,0.7228158390949089,4.9750000000000005
1111.0,0.4863709246392304,4.366666666666666
1113.0,0.3222793087342363,5.0
1115.0,0.640793132632088,5.0
1117.0,0.8343534566071774,5.0
1119.0,0.8662900188323917,4.0
1121.0,1.318873098977811,5.0
1123.0,0.975954738330976,4.875
1125.0,0.581784059585948,5.0
1127.0,1.75401393517116,5.0
1129.0,0.6174777603349032,3.2999999999999994
1131.0,0.778588807785888,3.2999999999999994
1133.0,0.7789770061004223,4.583333333333333
4001.0,0.8639501224671565,3.2999999999999994
4003.0,1.7093142272262025,3.9500000000000006
4005.0,0.7799189479778348,3.9
4007.0,0.5948830638832209,3.816666666666667
4009.0,1.0858010630220196,3.600000000000001
4011.0,0.6032482598607889,2.9666666666666672
4012.0,0.5896510228640193,3.2999999999999994
4013.0,0.9580540783550527,5.0
4015.0,1.5248796147672552,3.9250000000000003
4017.0,0.9349300245274852,3.9249999999999994
4019.0,1.4154405575569846,4.0
4021.0,1.027049013626195,4.199999999999999
4023.0,1.266017426960533,3.8250000000000006
4025.0,1.2014909011181758,3.8250000000000006
4027.0,1.0882426464461297,3.566666666666667
5001.0,0.4556693747792299,4.2
5003.0,0.912667191188041,4.1499999999999995
5005.0,0.8874967371443487,4.408333333333333
5007.0,0.9811612618087399,5.0
5009.0,0.8182088664088069,4.8999999999999995
5011.0,0.6109324758842444,3.2999999999999994
5013.0,2.2274881516587675,3.2999999999999994
5015.0,0.40109389243391064,4.366666666666665
5017.0,0.7276507276507276,3.25
5019.0,0.9993868792152054,4.500000000000001
5021.0,0.8669046404895462,4.224999999999999
5023.0,0.8971553610503282,4.433333333333333
5025.0,0.6901615271659325,3.25
5027.0,0.5099959200326397,4.425
5029.0,1.637630662020906,4.3999999999999995
5031.0,0.6715947510171337,5.0
5033.0,0.7290294246815986,5.0
5035.0,0.6739090406923218,4.716666666666668
5037.0,0.3959773727215588,4.299999999999999
5039.0,3.377483443708609,3.2999999999999994
5041.0,0.44319097502014504,4.0249999999999995
5043.0,0.8754623921085081,4.333333333333332
5045.0,0.6423295150412162,5.0
5047.0,0.3295907279971025,3.7500000000000004
5049.0,0.5478627332931969,3.2999999999999994
5051.0,0.8642527194158843,5.0
5053.0,0.6909430438842203,4.533333333333334
5055.0,0.7843137254901961,4.9750000000000005
5057.0,0.6828302820385947,4.249999999999999
5059.0,0.8443942389155605,4.650000000000001
5061.0,0.7872823618470856,3.6
5063.0,1.0402781802376122,4.858333333333333
5065.0,0.7144797609345286,3.2999999999999994
5067.0,0.6665432327346787,4.224999999999999
5069.0,0.5122196183461667,4.683333333333334
5071.0,0.407955124936257,4.333333333333332
5073.0,0.5059920106524635,3.2499999999999996
5075.0,0.35185634554719725,4.2749999999999995
5077.0,0.47817047817047814,3.1500000000000004
5079.0,0.09351821992905514,3.433333333333333
5081.0,0.6890611541774333,3.4333333333333336
5083.0,0.6259863229879011,3.566666666666667
5085.0,1.8181818181818181,5.0
5087.0,1.4285714285714286,3.5999999999999996
5089.0,1.5946348733233981,4.0
5091.0,0.7232127978670221,4.658333333333334
5093.0,0.6045966915532133,4.299999999999999
5095.0,0.648508430609598,4.0
5097.0,1.3026819923371646,3.2999999999999994
5099.0,0.43884220354808595,3.1666666666666665
5101.0,0.9644670050761421,3.2999999999999994
5103.0,0.7850911974623315,4.0
5105.0,0.7692307692307692,3.2999999999999994
5107.0,0.21747424647081265,4.0
5109.0,1.0723192019950125,4.05
5111.0,0.5803298717165547,4.299999999999999
5113.0,2.92749658002736,4.1499999999999995
5115.0,0.6045574329561308,5.0
5117.0,2.9683698296836982,3.2999999999999994
5119.0,0.7362569035514429,5.0
5121.0,0.5735354362965998,4.2749999999999995
5123.0,0.4853969559851913,4.224999999999999
5125.0,1.0238294814992217,5.0
5127.0,0.5154639175257733,3.1999999999999997
5129.0,0.893169877408056,3.2999999999999994
5131.0,0.943884147918283,5.0
5133.0,3.329369797859691,3.6333333333333333
5135.0,1.0354815351194786,4.1000000000000005
5137.0,1.0932475884244373,4.0
5139.0,0.7653701380175659,4.566666666666667
5141.0,2.0962199312714778,4.299999999999999
5143.0,0.750775786207216,5.0
5145.0,1.0760885500659727,5.0
5147.0,0.48620236530880423,3.2999999999999994
5149.0,1.3544668587896254,4.249999999999999
6001.0,0.8006096827243192,4.5
6003.0,3.6065573770491803,4.050547124161707
6005.0,1.2474012474012475,3.775
6007.0,0.8779237423902595,4.0249999999999995
6009.0,1.1214953271028036,3.85
6011.0,1.9909502262443437,3.9249999999999994
6013.0,0.8547381274257556,4.725
6015.0,1.0512129380053907,3.6249999999999996
6017.0,1.0965837199493884,3.9250000000000003
6019.0,0.9181880133424196,4.0249999999999995
6021.0,0.9764309764309765,3.9000000000000004
6023.0,1.4720812182741116,3.625
6025.0,0.7910804353597027,3.7666666666666675
6027.0,0.4143126177024482,3.875
6029.0,0.9672945282090287,4.074999999999999
6031.0,1.0485788698901597,3.9499999999999993
6033.0,0.36340038935756,3.6
6035.0,9.916897506925208,3.9500000000000006
6037.0,0.7752330576032113,4.733333333333333
6039.0,0.6495793386812756,3.7500000000000004
6041.0,0.5716444220599345,3.633333333333334
6043.0,1.9607843137254903,3.15
6045.0,0.5826622453813359,3.7916666666666665
6047.0,0.8960875052587295,4.0249999999999995
6049.0,1.8614718614718613,3.2000000000000006
6051.0,10.59040590405904,2.766666666666667
6053.0,0.6942178720319014,3.4583333333333335
6055.0,1.3683161740285619,3.683333333333333
6057.0,1.7804154302670625,3.7333333333333343
6059.0,0.8714586289572833,4.891666666666667
6061.0,1.1507141903617675,4.708333333333334
6063.0,1.452991452991453,3.2499999999999996
6065.0,0.7090721911834449,4.575000000000001
6067.0,1.1440571889516287,4.9750000000000005
6069.0,1.3380909901873328,3.4
6071.0,0.919366915920444,4.124999999999999
6073.0,0.8378177866479973,4.6833333333333345
6075.0,1.1262343207899654,4.700000000000001
6077.0,0.8323992684797358,4.700000000000001
6079.0,1.0785599766797842,3.733333333333334
6081.0,0.7921222214177106,4.666666666666667
6083.0,0.689655172413793,3.5250000000000004
6085.0,0.8291979706689585,4.216666666666667
6087.0,0.9630687614772495,3.891666666666667
6089.0,1.0379151208035473,3.85
6091.0,50.0,3.1
6093.0,1.744340878828229,4.0
6095.0,0.9208645193844085,4.533333333333334
6097.0,0.5497841658365353,3.6750000000000007
6099.0,0.8586964197443684,4.666666666666667
6101.0,1.4211348256116607,4.183333333333333
6103.0,0.7893978680495534,3.9250000000000003
6105.0,2.046783625730994,3.016666666666666
6107.0,0.6334567077240459,3.6666666666666674
6109.0,2.745709828393136,3.891666666666667
6111.0,1.0093359168574951,4.233333333333333
6113.0,1.1247575953458306,3.9499999999999997
6115.0,0.9718387631143015,4.175
8001.0,1.1222277236174898,4.95
8003.0,1.156677181913775,3.741666666666667
8005.0,1.4786783661692011,5.0
8007.0,1.8439716312056738,2.85
8009.0,0.5960264900662252,3.2999999999999994
8011.0,2.1126760563380285,3.1166666666666667
8013.0,2.752087046243317,4.433333333333334
8014.0,1.07040041873855,4.750000000000001
8015.0,2.9658792650918633,2.6666666666666674
8017.0,10.909090909090908,3.1999999999999997
8019.0,3.2900432900432897,2.8333333333333335
8021.0,1.019522776572668,3.2999999999999994
8023.0,7.741935483870967,3.1999999999999997
8025.0,58.35164835164835,3.0833333333333335
8027.0,14.761904761904761,3.1999999999999997
8029.0,20.281690140845072,3.85
8031.0,3.5023619966304387,4.891666666666667
8033.0,0.0,4.050547124161707
8035.0,2.296550112919555,4.925
8037.0,2.3118603251053584,2.441666666666667
8039.0,1.4856429463171037,3.9250000000000003
8041.0,1.743994317749423,4.925
8043.0,1.1137478247112798,3.8000000000000003
8045.0,1.1601605253557095,3.725
8047.0,2.9729729729729732,3.8166666666666664
8049.0,0.6820950060901341,2.35
8051.0,14.084507042253522,2.466666666666667
8053.0,0.9090909090909091,4.050547124161707
8055.0,3.6936936936936937,3.1500000000000004
8057.0,30.0,4.050547124161707
