fips_code,covid_rate,social_score
1001.0,1.7447769621682665,5.0
1003.0,3.2127476313522827,5.0
1005.0,1.209992193598751,4.743333333333333
1007.0,2.7794561933534743,4.91
1009.0,5.657370517928286,5.0
1011.0,0.7700152983171852,3.3133333333333317
1013.0,0.5389555989946941,4.713333333333334
1015.0,1.633888048411498,5.0
1017.0,3.67720465890183,5.0
1019.0,1.5384615384615383,5.0
1021.0,2.182952182952183,5.0
1023.0,0.3451407811080836,4.1099999999999985
1025.0,1.0704727921498662,4.326666666666665
1027.0,4.262295081967213,4.2799999999999985
1029.0,4.516129032258064,4.326666666666665
1031.0,0.9272581934452439,5.0
1033.0,1.1540941328175371,5.0
1035.0,4.26791277258567,4.203333333333332
1037.0,1.6483516483516485,3.366666666666666
1039.0,5.170068027210884,5.0
1041.0,0.8377896613190731,4.4366666666666665
1043.0,2.894438138479001,5.0
1045.0,1.4301929625425653,5.0
1047.0,2.319342276070965,4.446666666666666
1049.0,1.9170075978959673,5.0
1051.0,1.6859380828049233,5.0
1053.0,5.555555555555555,4.9399999999999995
1055.0,2.9551227773073667,5.0
1057.0,4.9504950495049505,4.786666666666667
1059.0,0.5761895201766714,4.989999999999999
1061.0,0.5865102639296187,4.920000000000001
1063.0,1.7902813299232736,3.326666666666665
1065.0,0.8881839809674862,3.646666666666668
1067.0,0.8734402852049911,3.800000000000001
1069.0,1.5680245964642583,5.0
1071.0,4.536082474226804,4.9799999999999995
1073.0,2.4950057827778362,5.0
1075.0,2.980132450331126,4.553333333333334
1077.0,1.9508326724821572,5.0
1079.0,1.3123359580052494,4.9399999999999995
1081.0,4.016872160934458,5.0
1083.0,4.782608695652174,5.0
1085.0,1.1651021535063502,3.7766666666666677
1087.0,1.8625277161862528,4.313333333333332
1089.0,6.08385370205174,5.0
1091.0,0.8835672997522709,4.393333333333332
1093.0,1.6560509554140126,5.0
1095.0,2.132411592661526,5.0
1097.0,1.1811023622047245,4.989999999999999
1099.0,5.682656826568265,4.289999999999998
1101.0,1.5133639210545482,5.0
