fips_code,covid_rate,social_score
1001.0,0.8338049424636861,5.0
1003.0,3.6088071180817374,5.0
1005.0,0.7078547035082272,4.745454545454546
1007.0,1.1250748055056852,4.872727272727272
1009.0,2.356687898089172,5.0
1011.0,0.1943904470980283,3.299999999999998
1013.0,0.2234729349445456,4.748484848484848
1015.0,4.2558746736292425,5.0
1017.0,0.3992362437076896,5.0
1019.0,2.0815752461322083,5.0
1021.0,2.20281416787967,5.0
1023.0,0.4186289900575615,4.133333333333333
1025.0,0.7913669064748201,4.303030303030301
1027.0,2.655367231638418,4.254545454545454
1029.0,2.81786941580756,4.345454545454545
1031.0,0.9571144561204202,5.0
1033.0,1.8672541999449186,5.0
1035.0,1.0106681639528354,4.227272727272727
1037.0,0.617059891107078,3.3727272727272717
1039.0,1.2074001947419668,5.0
1041.0,1.2612612612612613,4.53030303030303
1043.0,1.7005777442853554,5.0
1045.0,2.1070095396101203,5.0
1047.0,0.5580992451429279,4.45151515151515
1049.0,1.8260718625238672,5.0
1051.0,0.9155191663565314,5.0
1053.0,2.6540100736148777,4.945454545454545
1055.0,2.064015838970467,5.0
1057.0,1.4674735249621786,4.787878787878788
1059.0,0.3783655556873443,4.99090909090909
1061.0,2.329635499207607,4.863636363636363
1063.0,0.4570383912248629,3.3121212121212102
1065.0,0.5647141353910908,3.663636363636365
1067.0,0.8055770720371805,3.7909090909090923
1069.0,1.9287903796274461,5.0
1071.0,2.5654450261780104,4.99090909090909
1073.0,1.6588679603809884,5.0
1075.0,1.6877637130801688,4.578787878787881
1077.0,1.4728115093879541,5.0
1079.0,1.9480519480519483,4.927272727272726
1081.0,1.082169479907463,5.0
1083.0,1.8432150831059289,5.0
1085.0,0.19470575366440604,3.8090909090909104
1087.0,0.8067429259482239,4.312121212121212
1089.0,3.6225639016746647,5.0
1091.0,0.8191988451822446,4.351515151515151
1093.0,1.6141929035482259,5.0
1095.0,0.8882349006755401,5.0
1097.0,1.2245122588811534,5.0
1099.0,0.9788768675940237,4.281818181818181
1101.0,0.5963411736754574,5.0
1103.0,1.2291906606638048,5.0
1105.0,2.0873427091043673,3.299999999999998
1107.0,0.7398334149926507,3.578787878787879
1109.0,0.6160060590759909,5.0
1111.0,1.27143701951508,4.845454545454546
1113.0,1.4751652099765509,5.0
1115.0,2.9407737076343716,5.0
1117.0,1.7564624562067988,5.0
1119.0,0.3089785532533624,4.0
1121.0,2.2948269155970435,5.0
1123.0,0.42492412069273344,5.0
1125.0,0.9373249834529811,4.99090909090909
1127.0,0.7092871545486893,5.0
1129.0,2.069317023445464,3.306060606060605
1131.0,0.42790363178712687,3.263636363636362
1133.0,0.8249672632038412,4.9818181818181815
4001.0,0.28111762440631555,3.28181818181818
4003.0,1.4476469630353361,4.0636363636363635
4005.0,0.5633653387088219,4.00909090909091
4007.0,1.7699418007531666,4.00909090909091
4009.0,3.6940686784599377,3.9727272727272736
4011.0,2.044198895027624,3.154545454545454
4012.0,0.37123648056123937,3.299999999999998
4013.0,1.41383064325271,4.978787878787879
4015.0,1.7243954812809263,4.1454545454545455
4017.0,0.43502248213842376,3.978787878787879
4019.0,1.0198523256830874,4.739393939393938
4021.0,1.2355558042584147,4.618181818181819
4023.0,0.46750606967421376,3.77878787878788
4025.0,1.2187940084496223,4.29090909090909
4027.0,0.7477791521421342,3.8333333333333344
5001.0,5.729537366548042,4.29090909090909
5003.0,2.236286919831224,4.29090909090909
5005.0,2.08955223880597,5.0
5007.0,0.637141493151188,5.0
5009.0,5.019157088122605,5.0
5011.0,1.6506717850287906,3.293939393939392
5013.0,120.0,3.263636363636362
5015.0,0.9696609161213564,4.836363636363635
5017.0,2.7740492170022373,3.4212121212121205
5019.0,1.7112299465240641,4.615151515151514
5021.0,0.8872458410351202,4.299999999999999
5023.0,1.0928319623971798,5.0
5025.0,1.5139442231075697,3.28181818181818
5027.0,1.2154031287605296,4.669696969696971
5029.0,1.4337568058076224,4.890909090909091
5031.0,1.4121037463976944,4.99090909090909
5033.0,2.231301068510371,5.0
5035.0,0.5709690390028146,5.0
5037.0,0.8460634547591069,4.781818181818181
5039.0,4.554455445544555,3.299999999999998
5041.0,2.0169851380042463,4.299999999999999
5043.0,1.382488479262673,4.706060606060605
5045.0,1.4630056591909453,5.0
5047.0,3.9336492890995256,4.139393939393939
5049.0,1.2396694214876034,3.3121212121212102
5051.0,2.2813381700927047,5.0
5053.0,2.0947630922693268,4.936363636363636
5055.0,1.5687992988606487,5.0
5057.0,2.9940119760479043,4.409090909090908
5059.0,2.370335601971368,5.0
5061.0,2.267115600448934,3.833333333333334
5063.0,5.009074410163339,5.0
5065.0,1.144278606965174,3.336363636363635
5067.0,1.107011070110701,4.3606060606060595
5069.0,0.8470218540208542,5.0
5071.0,1.695288419198591,4.660606060606061
5073.0,1.6574585635359114,3.263636363636362
5075.0,0.8072653884964682,4.372727272727271
5077.0,0.3547842113346644,3.263636363636362
5079.0,0.12233888835372315,3.6515151515151527
5081.0,2.9133858267716533,3.706060606060608
5083.0,2.017353579175705,3.71818181818182
5085.0,1.9333816075307748,5.0
5087.0,0.3175429463820927,3.724242424242426
5089.0,2.7868852459016393,4.299999999999999
5091.0,2.953549517966696,5.0
5093.0,3.027959547888162,4.933333333333334
5095.0,3.0578512396694215,4.054545454545454
5097.0,5.121951219512195,3.421212121212121
5099.0,0.2769535113748764,3.6212121212121224
5101.0,16.862745098039216,3.28181818181818
5103.0,2.7363184079601988,4.348484848484848
5105.0,0.6872852233676976,3.293939393939392
5107.0,0.9007741027445462,4.281818181818181
5109.0,8.518518518518519,4.390909090909091
5111.0,1.6006884681583475,4.642424242424243
5113.0,0.688259109311741,4.281818181818181
5115.0,1.6809051027476332,5.0
5117.0,1.9402985074626864,3.57878787878788
5119.0,1.324591130101665,5.0
5121.0,2.4116424116424118,4.5121212121212135
5123.0,0.3694126339120798,4.587878787878789
5125.0,2.108324245728826,5.0
5127.0,2.7027027027027026,3.299999999999998
5129.0,2.535211267605634,3.384848484848484
